"Reference";""
"Identification";""
"Material";""
"Extensometer to crosshead transition";0.00;"mm"
"Specimen geometry";"flat"
"Cross-sectional area = So"
"Extensometer gauge length = Le"
"Extensometer output in mm"
"Parallel length = Lc"
"Data acquisition rate 50 Hz"
"Data row for start force reduction (Hysteresis) = Hs"
"Data row for end force reduction (Hysteresis) = He"
"Data row for switch to crosshead = Cs"
"File length N data rows"
"File width M data columns"
"So";90;"mm2"
"Le";50;"mm"
"Lc";319.582;"mm"
"N";3048
"M";4
"Hs";0
"He";0
"Cs";0
"time";"crosshead";"extensometer";"force"
 3.760000e+000; 4.858901e-002; 4.858966e-002; 7.526393e-002
 3.780000e+000; 4.891675e-002; 4.891741e-002; 7.542539e-002
 3.800000e+000; 4.928503e-002; 4.928569e-002; 7.558857e-002
 3.820000e+000; 4.965335e-002; 4.965400e-002; 7.575174e-002
 3.840000e+000; 4.997271e-002; 4.997336e-002; 7.588992e-002
 3.860000e+000; 5.029207e-002; 5.029273e-002; 7.602811e-002
 3.880000e+000; 5.061144e-002; 5.061209e-002; 7.616629e-002
 3.900000e+000; 5.093080e-002; 5.093146e-002; 7.630447e-002
 3.920000e+000; 5.125017e-002; 5.125082e-002; 7.644265e-002
 3.940000e+000; 5.158501e-002; 5.158566e-002; 7.660403e-002
 3.960000e+000; 5.191988e-002; 5.192054e-002; 7.676545e-002
 3.980000e+000; 5.225475e-002; 5.225541e-002; 7.692687e-002
 4.000000e+000; 5.258962e-002; 5.259028e-002; 7.708829e-002
 4.020000e+000; 5.292449e-002; 5.292515e-002; 7.724971e-002
 4.040000e+000; 5.325580e-002; 5.325646e-002; 7.740556e-002
 4.060000e+000; 5.359253e-002; 5.359319e-002; 7.755839e-002
 4.080000e+000; 5.393832e-002; 5.393897e-002; 7.771383e-002
 4.100000e+000; 5.428410e-002; 5.428476e-002; 7.786927e-002
 4.120000e+000; 5.462989e-002; 5.463054e-002; 7.802471e-002
 4.140000e+000; 5.497567e-002; 5.497633e-002; 7.818015e-002
 4.160000e+000; 5.528294e-002; 5.528359e-002; 7.833698e-002
 4.180000e+000; 5.559022e-002; 5.559088e-002; 7.849380e-002
 4.200000e+000; 5.594087e-002; 5.594152e-002; 7.865171e-002
 4.220000e+000; 5.629151e-002; 5.629217e-002; 7.880962e-002
 4.240000e+000; 5.664215e-002; 5.664281e-002; 7.896752e-002
 4.260000e+000; 5.697534e-002; 5.697600e-002; 7.911705e-002
 4.280000e+000; 5.729111e-002; 5.729177e-002; 7.925822e-002
 4.300000e+000; 5.760688e-002; 5.760754e-002; 7.939939e-002
 4.320000e+000; 5.792265e-002; 5.792331e-002; 7.954056e-002
 4.340000e+000; 5.822245e-002; 5.822310e-002; 7.969666e-002
 4.360000e+000; 5.854427e-002; 5.854493e-002; 7.985149e-002
 4.380000e+000; 5.888825e-002; 5.888891e-002; 8.000504e-002
 4.400000e+000; 5.923223e-002; 5.923289e-002; 8.015859e-002
 4.420000e+000; 5.957621e-002; 5.957687e-002; 8.031215e-002
 4.440000e+000; 5.992019e-002; 5.992085e-002; 8.046570e-002
 4.460000e+000; 6.021510e-002; 6.021575e-002; 8.062003e-002
 4.480000e+000; 6.055754e-002; 6.055819e-002; 8.076601e-002
 4.500000e+000; 6.090004e-002; 6.090070e-002; 8.091199e-002
 4.520000e+000; 6.124254e-002; 6.124320e-002; 8.105795e-002
 4.540000e+000; 6.158504e-002; 6.158570e-002; 8.120393e-002
 4.560000e+000; 6.192754e-002; 6.192820e-002; 8.134990e-002
 4.580000e+000; 6.222121e-002; 6.222187e-002; 8.149679e-002
 4.600000e+000; 6.252767e-002; 6.252833e-002; 8.164824e-002
 4.620000e+000; 6.289595e-002; 6.289660e-002; 8.180336e-002
 4.640000e+000; 6.326423e-002; 6.326488e-002; 8.195848e-002
 4.660000e+000; 6.363250e-002; 6.363316e-002; 8.211359e-002
 4.680000e+000; 6.394789e-002; 6.394855e-002; 8.226735e-002
 4.700000e+000; 6.421003e-002; 6.421068e-002; 8.241973e-002
 4.720000e+000; 6.447216e-002; 6.447282e-002; 8.257211e-002
 4.740000e+000; 6.479953e-002; 6.480019e-002; 8.273519e-002
 4.760000e+000; 6.512697e-002; 6.512763e-002; 8.289828e-002
 4.780000e+000; 6.545442e-002; 6.545507e-002; 8.306138e-002
 4.800000e+000; 6.579374e-002; 6.579439e-002; 8.321567e-002
 4.820000e+000; 6.613307e-002; 6.613373e-002; 8.336995e-002
 4.840000e+000; 6.647241e-002; 6.647307e-002; 8.352423e-002
 4.860000e+000; 6.681597e-002; 6.681663e-002; 8.367259e-002
 4.880000e+000; 6.716377e-002; 6.716443e-002; 8.381500e-002
 4.900000e+000; 6.751313e-002; 6.751379e-002; 8.397276e-002
 4.920000e+000; 6.786405e-002; 6.786471e-002; 8.414587e-002
 4.940000e+000; 6.821497e-002; 6.821562e-002; 8.431898e-002
 4.960000e+000; 6.856588e-002; 6.856654e-002; 8.449210e-002
 4.980000e+000; 6.889269e-002; 6.889334e-002; 8.464430e-002
 5.000000e+000; 6.922143e-002; 6.922209e-002; 8.479843e-002
 5.020000e+000; 6.954880e-002; 6.954946e-002; 8.495218e-002
 5.040000e+000; 6.987617e-002; 6.987683e-002; 8.510593e-002
 5.060000e+000; 7.020354e-002; 7.020420e-002; 8.525968e-002
 5.080000e+000; 7.053091e-002; 7.053157e-002; 8.541344e-002
 5.100000e+000; 7.085828e-002; 7.085894e-002; 8.556719e-002
 5.120000e+000; 7.122201e-002; 7.122266e-002; 8.572681e-002
 5.140000e+000; 7.154157e-002; 7.154223e-002; 8.587724e-002
 5.160000e+000; 7.186113e-002; 7.186178e-002; 8.602766e-002
 5.180000e+000; 7.218069e-002; 7.218134e-002; 8.617809e-002
 5.200000e+000; 7.250024e-002; 7.250090e-002; 8.632851e-002
 5.220000e+000; 7.283391e-002; 7.283457e-002; 8.648153e-002
 5.240000e+000; 7.318171e-002; 7.318237e-002; 8.663713e-002
 5.260000e+000; 7.352616e-002; 7.352681e-002; 8.679696e-002
 5.280000e+000; 7.386725e-002; 7.386790e-002; 8.696100e-002
 5.300000e+000; 7.420833e-002; 7.420899e-002; 8.712504e-002
 5.320000e+000; 7.453681e-002; 7.453746e-002; 8.728776e-002
 5.340000e+000; 7.485259e-002; 7.485324e-002; 8.744915e-002
 5.360000e+000; 7.516836e-002; 7.516901e-002; 8.761055e-002
 5.380000e+000; 7.548418e-002; 7.548483e-002; 8.777194e-002
 5.400000e+000; 7.587290e-002; 7.587355e-002; 8.792487e-002
 5.420000e+000; 7.626162e-002; 7.626227e-002; 8.807780e-002
 5.440000e+000; 7.657104e-002; 7.657170e-002; 8.823920e-002
 5.460000e+000; 7.688036e-002; 7.688101e-002; 8.840060e-002
 5.480000e+000; 7.718968e-002; 7.719033e-002; 8.856202e-002
 5.500000e+000; 7.749899e-002; 7.749965e-002; 8.872343e-002
 5.520000e+000; 7.785854e-002; 7.785920e-002; 8.888120e-002
 5.540000e+000; 7.824063e-002; 7.824128e-002; 8.903616e-002
 5.560000e+000; 7.859504e-002; 7.859570e-002; 8.919193e-002
 5.580000e+000; 7.891238e-002; 7.891304e-002; 8.934412e-002
 5.600000e+000; 7.922966e-002; 7.923032e-002; 8.949631e-002
 5.620000e+000; 7.954693e-002; 7.954758e-002; 8.964849e-002
 5.640000e+000; 7.986420e-002; 7.986486e-002; 8.980068e-002
 5.660000e+000; 8.019629e-002; 8.019695e-002; 8.997299e-002
 5.680000e+000; 8.053273e-002; 8.053339e-002; 9.013808e-002
 5.700000e+000; 8.086918e-002; 8.086983e-002; 9.030318e-002
 5.720000e+000; 8.120561e-002; 8.120627e-002; 9.046828e-002
 5.740000e+000; 8.154205e-002; 8.154271e-002; 9.063338e-002
 5.760000e+000; 8.191080e-002; 8.191146e-002; 9.079022e-002
 5.780000e+000; 8.227960e-002; 8.228026e-002; 9.094704e-002
 5.800000e+000; 8.259539e-002; 8.259605e-002; 9.109715e-002
 5.820000e+000; 8.291116e-002; 8.291182e-002; 9.124724e-002
 5.840000e+000; 8.322693e-002; 8.322759e-002; 9.139734e-002
 5.860000e+000; 8.357582e-002; 8.357648e-002; 9.155367e-002
 5.880000e+000; 8.395794e-002; 8.395860e-002; 9.171628e-002
 5.900000e+000; 8.434007e-002; 8.434072e-002; 9.187888e-002
 5.920000e+000; 8.466209e-002; 8.466274e-002; 9.203912e-002
 5.940000e+000; 8.492384e-002; 8.492450e-002; 9.219697e-002
 5.960000e+000; 8.518559e-002; 8.518625e-002; 9.235481e-002
 5.980000e+000; 8.554385e-002; 8.554450e-002; 9.251469e-002
 6.000000e+000; 8.590212e-002; 8.590277e-002; 9.267458e-002
 6.020000e+000; 8.626038e-002; 8.626103e-002; 9.283445e-002
 6.040000e+000; 8.661865e-002; 8.661930e-002; 9.299433e-002
 6.060000e+000; 8.694547e-002; 8.694612e-002; 9.315774e-002
 6.080000e+000; 8.728794e-002; 8.728860e-002; 9.331163e-002
 6.100000e+000; 8.763044e-002; 8.763110e-002; 9.346551e-002
 6.120000e+000; 8.797295e-002; 8.797360e-002; 9.361938e-002
 6.140000e+000; 8.831544e-002; 8.831610e-002; 9.377325e-002
 6.160000e+000; 8.865795e-002; 8.865860e-002; 9.392712e-002
 6.180000e+000; 8.900400e-002; 8.900465e-002; 9.408596e-002
 6.200000e+000; 8.935361e-002; 8.935426e-002; 9.424978e-002
 6.220000e+000; 8.970322e-002; 8.970387e-002; 9.441360e-002
 6.240000e+000; 9.005283e-002; 9.005348e-002; 9.457742e-002
 6.260000e+000; 9.040244e-002; 9.040309e-002; 9.474123e-002
 6.280000e+000; 9.075205e-002; 9.075271e-002; 9.490505e-002
 6.300000e+000; 9.095792e-002; 9.095857e-002; 9.505140e-002
 6.320000e+000; 9.132170e-002; 9.132235e-002; 9.520314e-002
 6.340000e+000; 9.168572e-002; 9.168638e-002; 9.535489e-002
 6.360000e+000; 9.204973e-002; 9.205039e-002; 9.550665e-002
 6.380000e+000; 9.241375e-002; 9.241441e-002; 9.565839e-002
 6.400000e+000; 9.274902e-002; 9.274968e-002; 9.582159e-002
 6.420000e+000; 9.305557e-002; 9.305622e-002; 9.599622e-002
 6.440000e+000; 9.334543e-002; 9.334609e-002; 9.615842e-002
 6.460000e+000; 9.361852e-002; 9.361918e-002; 9.630808e-002
 6.480000e+000; 9.389160e-002; 9.389225e-002; 9.645774e-002
 6.500000e+000; 9.422085e-002; 9.422151e-002; 9.661326e-002
 6.520000e+000; 9.460664e-002; 9.460729e-002; 9.677465e-002
 6.540000e+000; 9.499243e-002; 9.499308e-002; 9.693604e-002
 6.560000e+000; 9.537822e-002; 9.537888e-002; 9.709744e-002
 6.580000e+000; 9.568562e-002; 9.568628e-002; 9.724111e-002
 6.600000e+000; 9.599288e-002; 9.599353e-002; 9.738474e-002
 6.620000e+000; 9.632863e-002; 9.632929e-002; 9.753731e-002
 6.640000e+000; 9.666441e-002; 9.666506e-002; 9.768989e-002
 6.660000e+000; 9.700018e-002; 9.700084e-002; 9.784246e-002
 6.680000e+000; 9.733596e-002; 9.733661e-002; 9.799504e-002
 6.700000e+000; 9.767170e-002; 9.767235e-002; 9.814761e-002
 6.720000e+000; 9.796406e-002; 9.796471e-002; 9.829590e-002
 6.740000e+000; 9.830298e-002; 9.830364e-002; 9.844516e-002
 6.760000e+000; 9.864191e-002; 9.864257e-002; 9.859442e-002
 6.780000e+000; 9.898084e-002; 9.898149e-002; 9.874368e-002
 6.800000e+000; 9.933525e-002; 9.933590e-002; 9.889490e-002
 6.820000e+000; 9.967671e-002; 9.967737e-002; 9.904578e-002
 6.840000e+000; 1.000051e-001; 1.000058e-001; 9.919633e-002
 6.860000e+000; 1.003324e-001; 1.003331e-001; 9.934718e-002
 6.880000e+000; 1.006597e-001; 1.006603e-001; 9.949802e-002
 6.900000e+000; 1.009870e-001; 1.009876e-001; 9.964887e-002
 6.920000e+000; 1.013142e-001; 1.013149e-001; 9.979972e-002
 6.940000e+000; 1.016420e-001; 1.016427e-001; 9.996556e-002
 6.960000e+000; 1.019698e-001; 1.019704e-001; 1.001314e-001
 6.980000e+000; 1.023178e-001; 1.023185e-001; 1.002923e-001
 7.000000e+000; 1.026863e-001; 1.026870e-001; 1.004483e-001
 7.020000e+000; 1.030548e-001; 1.030554e-001; 1.006042e-001
 7.040000e+000; 1.033976e-001; 1.033982e-001; 1.007582e-001
 7.060000e+000; 1.037147e-001; 1.037154e-001; 1.009104e-001
 7.080000e+000; 1.040319e-001; 1.040325e-001; 1.010626e-001
 7.100000e+000; 1.043490e-001; 1.043497e-001; 1.012148e-001
 7.120000e+000; 1.046578e-001; 1.046585e-001; 1.013686e-001
 7.140000e+000; 1.049582e-001; 1.049589e-001; 1.015241e-001
 7.160000e+000; 1.053020e-001; 1.053027e-001; 1.016865e-001
 7.180000e+000; 1.056458e-001; 1.056464e-001; 1.018489e-001
 7.200000e+000; 1.059895e-001; 1.059902e-001; 1.020114e-001
 7.220000e+000; 1.063333e-001; 1.063340e-001; 1.021738e-001
 7.240000e+000; 1.066771e-001; 1.066777e-001; 1.023363e-001
 7.260000e+000; 1.070195e-001; 1.070202e-001; 1.024907e-001
 7.280000e+000; 1.073619e-001; 1.073626e-001; 1.026451e-001
 7.300000e+000; 1.077043e-001; 1.077050e-001; 1.027995e-001
 7.320000e+000; 1.080467e-001; 1.080474e-001; 1.029539e-001
 7.340000e+000; 1.083892e-001; 1.083898e-001; 1.031083e-001
 7.360000e+000; 1.087033e-001; 1.087040e-001; 1.032745e-001
 7.380000e+000; 1.089694e-001; 1.089700e-001; 1.034575e-001
 7.400000e+000; 1.092679e-001; 1.092685e-001; 1.036297e-001
 7.420000e+000; 1.096188e-001; 1.096194e-001; 1.037862e-001
