"Reference";""
"Identification";""
"Material";""
"Extensometer to crosshead transition";0.00;"mm"
"Specimen geometry";"flat"
"Cross-sectional area = So"
"Extensometer gauge length = Le"
"Extensometer output in mm"
"Parallel length = Lc"
"Data acquisition rate 50 Hz"
"Data row for start force reduction (Hysteresis) = Hs"
"Data row for end force reduction (Hysteresis) = He"
"Data row for switch to crosshead = Cs"
"File length N data rows"
"File width M data columns"
"So";90;"mm2"
"Le";50;"mm"
"Lc";319.582;"mm"
"N";3050
"M";4
"Hs";0
"He";0
"Cs";0
"time";"crosshead";"extensometer";"force"
 1.360000e+000; 8.176266e-003; 8.176633e-003; 5.557568e-002
 1.380000e+000; 8.483284e-003; 8.483650e-003; 5.575191e-002
 1.400000e+000; 8.800542e-003; 8.800908e-003; 5.593516e-002
 1.420000e+000; 9.128070e-003; 9.128436e-003; 5.612545e-002
 1.440000e+000; 9.462222e-003; 9.462588e-003; 5.631515e-002
 1.460000e+000; 9.802987e-003; 9.803353e-003; 5.650426e-002
 1.480000e+000; 1.014375e-002; 1.014412e-002; 5.669336e-002
 1.500000e+000; 1.050234e-002; 1.050271e-002; 5.687771e-002
 1.520000e+000; 1.087895e-002; 1.087931e-002; 5.705724e-002
 1.540000e+000; 1.125555e-002; 1.125591e-002; 5.723678e-002
 1.560000e+000; 1.158309e-002; 1.158345e-002; 5.741956e-002
 1.580000e+000; 1.191053e-002; 1.191089e-002; 5.760235e-002
 1.600000e+000; 1.223797e-002; 1.223833e-002; 5.778513e-002
 1.620000e+000; 1.259238e-002; 1.259275e-002; 5.796386e-002
 1.640000e+000; 1.294685e-002; 1.294721e-002; 5.814258e-002
 1.660000e+000; 1.330131e-002; 1.330168e-002; 5.832130e-002
 1.680000e+000; 1.359693e-002; 1.359730e-002; 5.850044e-002
 1.700000e+000; 1.389245e-002; 1.389282e-002; 5.867958e-002
 1.720000e+000; 1.420378e-002; 1.420415e-002; 5.885461e-002
 1.740000e+000; 1.453099e-002; 1.453136e-002; 5.902549e-002
 1.760000e+000; 1.485821e-002; 1.485857e-002; 5.919637e-002
 1.780000e+000; 1.518542e-002; 1.518579e-002; 5.936725e-002
 1.800000e+000; 1.548650e-002; 1.548687e-002; 5.954386e-002
 1.820000e+000; 1.579995e-002; 1.580031e-002; 5.971607e-002
 1.840000e+000; 1.615820e-002; 1.615857e-002; 5.988730e-002
 1.860000e+000; 1.651647e-002; 1.651683e-002; 6.005853e-002
 1.880000e+000; 1.687473e-002; 1.687510e-002; 6.022976e-002
 1.900000e+000; 1.723300e-002; 1.723337e-002; 6.040098e-002
 1.920000e+000; 1.751939e-002; 1.751975e-002; 6.057318e-002
 1.940000e+000; 1.785496e-002; 1.785533e-002; 6.074627e-002
 1.960000e+000; 1.819064e-002; 1.819101e-002; 6.091935e-002
 1.980000e+000; 1.852632e-002; 1.852668e-002; 6.109244e-002
 2.000000e+000; 1.886200e-002; 1.886236e-002; 6.126553e-002
 2.020000e+000; 1.919768e-002; 1.919805e-002; 6.143862e-002
 2.040000e+000; 1.952903e-002; 1.952939e-002; 6.160860e-002
 2.060000e+000; 1.986398e-002; 1.986435e-002; 6.177979e-002
 2.080000e+000; 2.019894e-002; 2.019931e-002; 6.195098e-002
 2.100000e+000; 2.053390e-002; 2.053427e-002; 6.212217e-002
 2.120000e+000; 2.086886e-002; 2.086922e-002; 6.229335e-002
 2.140000e+000; 2.120381e-002; 2.120418e-002; 6.246454e-002
 2.160000e+000; 2.155558e-002; 2.155595e-002; 6.263655e-002
 2.180000e+000; 2.190736e-002; 2.190772e-002; 6.280856e-002
 2.200000e+000; 2.225913e-002; 2.225950e-002; 6.298056e-002
 2.220000e+000; 2.261091e-002; 2.261128e-002; 6.315257e-002
 2.240000e+000; 2.296269e-002; 2.296305e-002; 6.332458e-002
 2.260000e+000; 2.320999e-002; 2.321036e-002; 6.348168e-002
 2.280000e+000; 2.354639e-002; 2.354676e-002; 6.365035e-002
 2.300000e+000; 2.388283e-002; 2.388320e-002; 6.381903e-002
 2.320000e+000; 2.421927e-002; 2.421964e-002; 6.398771e-002
 2.340000e+000; 2.455571e-002; 2.455608e-002; 6.415639e-002
 2.360000e+000; 2.488784e-002; 2.488820e-002; 6.432123e-002
 2.380000e+000; 2.521561e-002; 2.521598e-002; 6.448221e-002
 2.400000e+000; 2.552240e-002; 2.552277e-002; 6.465830e-002
 2.420000e+000; 2.582918e-002; 2.582955e-002; 6.483440e-002
 2.440000e+000; 2.619737e-002; 2.619774e-002; 6.500297e-002
 2.460000e+000; 2.656569e-002; 2.656606e-002; 6.517152e-002
 2.480000e+000; 2.685252e-002; 2.685288e-002; 6.533714e-002
 2.500000e+000; 2.713925e-002; 2.713962e-002; 6.550275e-002
 2.520000e+000; 2.750188e-002; 2.750225e-002; 6.567461e-002
 2.540000e+000; 2.786451e-002; 2.786488e-002; 6.584647e-002
 2.560000e+000; 2.822714e-002; 2.822751e-002; 6.601833e-002
 2.580000e+000; 2.858017e-002; 2.858054e-002; 6.618953e-002
 2.600000e+000; 2.892358e-002; 2.892394e-002; 6.636008e-002
 2.620000e+000; 2.926698e-002; 2.926735e-002; 6.653063e-002
 2.640000e+000; 2.959453e-002; 2.959490e-002; 6.671444e-002
 2.660000e+000; 2.992209e-002; 2.992245e-002; 6.689824e-002
 2.680000e+000; 3.025544e-002; 3.025580e-002; 6.706936e-002
 2.700000e+000; 3.059464e-002; 3.059500e-002; 6.722769e-002
 2.720000e+000; 3.093384e-002; 3.093421e-002; 6.738602e-002
 2.740000e+000; 3.127304e-002; 3.127341e-002; 6.754434e-002
 2.760000e+000; 3.156014e-002; 3.156051e-002; 6.770074e-002
 2.780000e+000; 3.184711e-002; 3.184748e-002; 6.785715e-002
 2.800000e+000; 3.223555e-002; 3.223592e-002; 6.803226e-002
 2.820000e+000; 3.262409e-002; 3.262446e-002; 6.820740e-002
 2.840000e+000; 3.301263e-002; 3.301299e-002; 6.838253e-002
 2.860000e+000; 3.340117e-002; 3.340153e-002; 6.855766e-002
 2.880000e+000; 3.364806e-002; 3.364842e-002; 6.873167e-002
 2.900000e+000; 3.393951e-002; 3.393988e-002; 6.890297e-002
 2.920000e+000; 3.427585e-002; 3.427621e-002; 6.907154e-002
 2.940000e+000; 3.461218e-002; 3.461255e-002; 6.924010e-002
 2.960000e+000; 3.494852e-002; 3.494889e-002; 6.940868e-002
 2.980000e+000; 3.528485e-002; 3.528522e-002; 6.957725e-002
 3.000000e+000; 3.557162e-002; 3.557198e-002; 6.975076e-002
 3.020000e+000; 3.589939e-002; 3.589976e-002; 6.991630e-002
 3.040000e+000; 3.623715e-002; 3.623752e-002; 7.008569e-002
 3.060000e+000; 3.657492e-002; 3.657529e-002; 7.025510e-002
 3.080000e+000; 3.691269e-002; 3.691306e-002; 7.042449e-002
 3.100000e+000; 3.725046e-002; 3.725082e-002; 7.059389e-002
 3.120000e+000; 3.759278e-002; 3.759314e-002; 7.076818e-002
 3.140000e+000; 3.793511e-002; 3.793547e-002; 7.094247e-002
 3.160000e+000; 3.827744e-002; 3.827780e-002; 7.111677e-002
 3.180000e+000; 3.861976e-002; 3.862013e-002; 7.129106e-002
 3.200000e+000; 3.896209e-002; 3.896246e-002; 7.146535e-002
 3.220000e+000; 3.933805e-002; 3.933842e-002; 7.164128e-002
 3.240000e+000; 3.964727e-002; 3.964764e-002; 7.181669e-002
 3.260000e+000; 3.995638e-002; 3.995675e-002; 7.199210e-002
 3.280000e+000; 4.026549e-002; 4.026586e-002; 7.216750e-002
 3.300000e+000; 4.057460e-002; 4.057497e-002; 7.234290e-002
 3.320000e+000; 4.087938e-002; 4.087975e-002; 7.251469e-002
 3.340000e+000; 4.117979e-002; 4.118016e-002; 7.268284e-002
 3.360000e+000; 4.154825e-002; 4.154861e-002; 7.285699e-002
 3.380000e+000; 4.191677e-002; 4.191713e-002; 7.303115e-002
 3.400000e+000; 4.228528e-002; 4.228565e-002; 7.320531e-002
 3.420000e+000; 4.265380e-002; 4.265416e-002; 7.337946e-002
 3.440000e+000; 4.291984e-002; 4.292020e-002; 7.353851e-002
 3.460000e+000; 4.318570e-002; 4.318607e-002; 7.369753e-002
 3.480000e+000; 4.354827e-002; 4.354864e-002; 7.387594e-002
 3.500000e+000; 4.391091e-002; 4.391127e-002; 7.405435e-002
 3.520000e+000; 4.427354e-002; 4.427390e-002; 7.423277e-002
 3.540000e+000; 4.462695e-002; 4.462732e-002; 7.440237e-002
 3.560000e+000; 4.497112e-002; 4.497149e-002; 7.456316e-002
 3.580000e+000; 4.531529e-002; 4.531566e-002; 7.472394e-002
 3.600000e+000; 4.564209e-002; 4.564245e-002; 7.487882e-002
 3.620000e+000; 4.596888e-002; 4.596925e-002; 7.503370e-002
 3.640000e+000; 4.621563e-002; 4.621599e-002; 7.519613e-002
 3.660000e+000; 4.655467e-002; 4.655503e-002; 7.536463e-002
 3.680000e+000; 4.689373e-002; 4.689410e-002; 7.553314e-002
 3.700000e+000; 4.723280e-002; 4.723316e-002; 7.570165e-002
 3.720000e+000; 4.759317e-002; 4.759353e-002; 7.587079e-002
 3.740000e+000; 4.797490e-002; 4.797526e-002; 7.604054e-002
 3.760000e+000; 4.829347e-002; 4.829383e-002; 7.621161e-002
 3.780000e+000; 4.861191e-002; 4.861227e-002; 7.638268e-002
 3.800000e+000; 4.893034e-002; 4.893070e-002; 7.655376e-002
 3.820000e+000; 4.924878e-002; 4.924914e-002; 7.672482e-002
 3.840000e+000; 4.961280e-002; 4.961317e-002; 7.689475e-002
 3.860000e+000; 4.997035e-002; 4.997071e-002; 7.706234e-002
 3.880000e+000; 5.027548e-002; 5.027584e-002; 7.722874e-002
 3.900000e+000; 5.058061e-002; 5.058097e-002; 7.739513e-002
 3.920000e+000; 5.088574e-002; 5.088610e-002; 7.756152e-002
 3.940000e+000; 5.119086e-002; 5.119123e-002; 7.772791e-002
 3.960000e+000; 5.149600e-002; 5.149636e-002; 7.789431e-002
 3.980000e+000; 5.184793e-002; 5.184830e-002; 7.806524e-002
 4.000000e+000; 5.219990e-002; 5.220027e-002; 7.823618e-002
 4.020000e+000; 5.255187e-002; 5.255223e-002; 7.840710e-002
 4.040000e+000; 5.290384e-002; 5.290420e-002; 7.857804e-002
 4.060000e+000; 5.325580e-002; 5.325617e-002; 7.874897e-002
 4.080000e+000; 5.366469e-002; 5.366505e-002; 7.891486e-002
 4.100000e+000; 5.396504e-002; 5.396541e-002; 7.908495e-002
 4.120000e+000; 5.426536e-002; 5.426573e-002; 7.925503e-002
 4.140000e+000; 5.456568e-002; 5.456604e-002; 7.942512e-002
 4.160000e+000; 5.486600e-002; 5.486636e-002; 7.959521e-002
 4.180000e+000; 5.520727e-002; 5.520764e-002; 7.976530e-002
 4.200000e+000; 5.558978e-002; 5.559015e-002; 7.993540e-002
 4.220000e+000; 5.599851e-002; 5.599887e-002; 8.009882e-002
 4.240000e+000; 5.631270e-002; 5.631306e-002; 8.027525e-002
 4.260000e+000; 5.662679e-002; 5.662715e-002; 8.045168e-002
 4.280000e+000; 5.694088e-002; 5.694124e-002; 8.062812e-002
 4.300000e+000; 5.724790e-002; 5.724826e-002; 8.080034e-002
 4.320000e+000; 5.755492e-002; 5.755528e-002; 8.097256e-002
 4.340000e+000; 5.788240e-002; 5.788276e-002; 8.113255e-002
 4.360000e+000; 5.820988e-002; 5.821025e-002; 8.129256e-002
 4.380000e+000; 5.853737e-002; 5.853773e-002; 8.145255e-002
 4.400000e+000; 5.888533e-002; 5.888569e-002; 8.161849e-002
 4.420000e+000; 5.925378e-002; 5.925414e-002; 8.179037e-002
 4.440000e+000; 5.962223e-002; 5.962259e-002; 8.196226e-002
 4.460000e+000; 5.994949e-002; 5.994986e-002; 8.213503e-002
 4.480000e+000; 6.023556e-002; 6.023592e-002; 8.230869e-002
 4.500000e+000; 6.054228e-002; 6.054264e-002; 8.247636e-002
 4.520000e+000; 6.086983e-002; 6.087020e-002; 8.263798e-002
 4.540000e+000; 6.119738e-002; 6.119775e-002; 8.279961e-002
 4.560000e+000; 6.152494e-002; 6.152530e-002; 8.296124e-002
 4.580000e+000; 6.185249e-002; 6.185285e-002; 8.312286e-002
 4.600000e+000; 6.218023e-002; 6.218060e-002; 8.328238e-002
 4.620000e+000; 6.252419e-002; 6.252456e-002; 8.345740e-002
 4.640000e+000; 6.286817e-002; 6.286854e-002; 8.363245e-002
 4.660000e+000; 6.321215e-002; 6.321251e-002; 8.380749e-002
 4.680000e+000; 6.355613e-002; 6.355649e-002; 8.398253e-002
 4.700000e+000; 6.390011e-002; 6.390047e-002; 8.415757e-002
 4.720000e+000; 6.425954e-002; 6.425990e-002; 8.432167e-002
 4.740000e+000; 6.457051e-002; 6.457087e-002; 8.448792e-002
 4.760000e+000; 6.488148e-002; 6.488185e-002; 8.465417e-002
 4.780000e+000; 6.519246e-002; 6.519283e-002; 8.482041e-002
 4.800000e+000; 6.550343e-002; 6.550380e-002; 8.498666e-002
 4.820000e+000; 6.584369e-002; 6.584406e-002; 8.514809e-002
 4.840000e+000; 6.619230e-002; 6.619266e-002; 8.531039e-002
 4.860000e+000; 6.651963e-002; 6.651999e-002; 8.547842e-002
 4.880000e+000; 6.684696e-002; 6.684732e-002; 8.564645e-002
 4.900000e+000; 6.717429e-002; 6.717465e-002; 8.581448e-002
 4.920000e+000; 6.750162e-002; 6.750198e-002; 8.598250e-002
 4.940000e+000; 6.785671e-002; 6.785708e-002; 8.615715e-002
 4.960000e+000; 6.819805e-002; 6.819841e-002; 8.633413e-002
 4.980000e+000; 6.852557e-002; 6.852593e-002; 8.651341e-002
 5.000000e+000; 6.885308e-002; 6.885345e-002; 8.669270e-002
 5.020000e+000; 6.918060e-002; 6.918097e-002; 8.687198e-002
 5.040000e+000; 6.949788e-002; 6.949825e-002; 8.704554e-002
 5.060000e+000; 6.980490e-002; 6.980526e-002; 8.721336e-002
 5.080000e+000; 7.012801e-002; 7.012837e-002; 8.737684e-002
 5.100000e+000; 7.046721e-002; 7.046758e-002; 8.753600e-002
 5.120000e+000; 7.080641e-002; 7.080677e-002; 8.769517e-002
 5.140000e+000; 7.114561e-002; 7.114597e-002; 8.785433e-002
 5.160000e+000; 7.148939e-002; 7.148976e-002; 8.803679e-002
 5.180000e+000; 7.183319e-002; 7.183355e-002; 8.821926e-002
 5.200000e+000; 7.217696e-002; 7.217732e-002; 8.840063e-002
 5.220000e+000; 7.252070e-002; 7.252107e-002; 8.858093e-002
 5.240000e+000; 7.286445e-002; 7.286482e-002; 8.876122e-002
 5.260000e+000; 7.320325e-002; 7.320362e-002; 8.892516e-002
 5.280000e+000; 7.354204e-002; 7.354241e-002; 8.908907e-002
 5.300000e+000; 7.388084e-002; 7.388120e-002; 8.925298e-002
 5.320000e+000; 7.421438e-002; 7.421475e-002; 8.942113e-002
 5.340000e+000; 7.454263e-002; 7.454299e-002; 8.959359e-002
 5.360000e+000; 7.487039e-002; 7.487075e-002; 8.976404e-002
 5.380000e+000; 7.519767e-002; 7.519803e-002; 8.993246e-002
 5.400000e+000; 7.552495e-002; 7.552531e-002; 9.010088e-002
 5.420000e+000; 7.585222e-002; 7.585259e-002; 9.026930e-002
 5.440000e+000; 7.618075e-002; 7.618111e-002; 9.043940e-002
 5.460000e+000; 7.654851e-002; 7.654887e-002; 9.062672e-002
 5.480000e+000; 7.688497e-002; 7.688534e-002; 9.080310e-002
 5.500000e+000; 7.722141e-002; 7.722177e-002; 9.097948e-002
 5.520000e+000; 7.755785e-002; 7.755821e-002; 9.115586e-002
 5.540000e+000; 7.789429e-002; 7.789466e-002; 9.133224e-002
 5.560000e+000; 7.814526e-002; 7.814562e-002; 9.150387e-002
 5.580000e+000; 7.850203e-002; 7.850239e-002; 9.167752e-002
 5.600000e+000; 7.885927e-002; 7.885963e-002; 9.185120e-002
 5.620000e+000; 7.921652e-002; 7.921688e-002; 9.202487e-002
 5.640000e+000; 7.957376e-002; 7.957412e-002; 9.219854e-002
 5.660000e+000; 7.993100e-002; 7.993136e-002; 9.237222e-002
 5.680000e+000; 8.026603e-002; 8.026639e-002; 9.254275e-002
 5.700000e+000; 8.057871e-002; 8.057907e-002; 9.271012e-002
 5.720000e+000; 8.089138e-002; 8.089174e-002; 9.287749e-002
 5.740000e+000; 8.120405e-002; 8.120441e-002; 9.304486e-002
 5.760000e+000; 8.151673e-002; 8.151709e-002; 9.321223e-002
 5.780000e+000; 8.182940e-002; 8.182976e-002; 9.337960e-002
 5.800000e+000; 8.227896e-002; 8.227932e-002; 9.352644e-002
 5.820000e+000; 8.260686e-002; 8.260722e-002; 9.370289e-002
 5.840000e+000; 8.293451e-002; 8.293488e-002; 9.387939e-002
 5.860000e+000; 8.326218e-002; 8.326254e-002; 9.405589e-002
 5.880000e+000; 8.358984e-002; 8.359020e-002; 9.423238e-002
 5.900000e+000; 8.394451e-002; 8.394488e-002; 9.441071e-002
 5.920000e+000; 8.432624e-002; 8.432661e-002; 9.459088e-002
 5.940000e+000; 8.465369e-002; 8.465406e-002; 9.476344e-002
 5.960000e+000; 8.498104e-002; 8.498140e-002; 9.493600e-002
 5.980000e+000; 8.530839e-002; 8.530875e-002; 9.510856e-002
 6.000000e+000; 8.564411e-002; 8.564448e-002; 9.528196e-002
 6.020000e+000; 8.598828e-002; 8.598865e-002; 9.545622e-002
 6.040000e+000; 8.633245e-002; 8.633281e-002; 9.563049e-002
 6.060000e+000; 8.665992e-002; 8.666028e-002; 9.579456e-002
 6.080000e+000; 8.698736e-002; 8.698773e-002; 9.595863e-002
 6.100000e+000; 8.731480e-002; 8.731516e-002; 9.612270e-002
 6.120000e+000; 8.766568e-002; 8.766605e-002; 9.629093e-002
 6.140000e+000; 8.801660e-002; 8.801696e-002; 9.645916e-002
 6.160000e+000; 8.836751e-002; 8.836788e-002; 9.662739e-002
 6.180000e+000; 8.866583e-002; 8.866619e-002; 9.679955e-002
 6.200000e+000; 8.891118e-002; 8.891154e-002; 9.697568e-002
 6.220000e+000; 8.920780e-002; 8.920816e-002; 9.714978e-002
 6.240000e+000; 8.955581e-002; 8.955618e-002; 9.732186e-002
 6.260000e+000; 8.990383e-002; 8.990420e-002; 9.749394e-002
 6.280000e+000; 9.025185e-002; 9.025221e-002; 9.766602e-002
 6.300000e+000; 9.058928e-002; 9.058964e-002; 9.784132e-002
 6.320000e+000; 9.093279e-002; 9.093315e-002; 9.801511e-002
 6.340000e+000; 9.129317e-002; 9.129354e-002; 9.818410e-002
 6.360000e+000; 9.165356e-002; 9.165392e-002; 9.835308e-002
 6.380000e+000; 9.201395e-002; 9.201431e-002; 9.852207e-002
 6.400000e+000; 9.237433e-002; 9.237470e-002; 9.869106e-002
 6.420000e+000; 9.271844e-002; 9.271880e-002; 9.886286e-002
 6.440000e+000; 9.305330e-002; 9.305366e-002; 9.902900e-002
 6.460000e+000; 9.338816e-002; 9.338853e-002; 9.919513e-002
 6.480000e+000; 9.372304e-002; 9.372340e-002; 9.936125e-002
 6.500000e+000; 9.405791e-002; 9.405828e-002; 9.952738e-002
 6.520000e+000; 9.439278e-002; 9.439314e-002; 9.969350e-002
 6.540000e+000; 9.472765e-002; 9.472802e-002; 9.986610e-002
 6.560000e+000; 9.506252e-002; 9.506289e-002; 1.000452e-001
 6.580000e+000; 9.539739e-002; 9.539776e-002; 1.002243e-001
 6.600000e+000; 9.573226e-002; 9.573263e-002; 1.004034e-001
 6.620000e+000; 9.606713e-002; 9.606750e-002; 1.005825e-001
 6.640000e+000; 9.640200e-002; 9.640237e-002; 1.007616e-001
 6.660000e+000; 9.680241e-002; 9.680278e-002; 1.009145e-001
 6.680000e+000; 9.711141e-002; 9.711178e-002; 1.010700e-001
 6.700000e+000; 9.742042e-002; 9.742078e-002; 1.012256e-001
 6.720000e+000; 9.772942e-002; 9.772979e-002; 1.013811e-001
 6.740000e+000; 9.803843e-002; 9.803879e-002; 1.015367e-001
 6.760000e+000; 9.834616e-002; 9.834652e-002; 1.017184e-001
 6.780000e+000; 9.865389e-002; 9.865426e-002; 1.019001e-001
 6.800000e+000; 9.899306e-002; 9.899342e-002; 1.020604e-001
 6.820000e+000; 9.933226e-002; 9.933262e-002; 1.022207e-001
 6.840000e+000; 9.967146e-002; 9.967183e-002; 1.023810e-001
 6.860000e+000; 9.999658e-002; 9.999695e-002; 1.025531e-001
 6.880000e+000; 1.003076e-001; 1.003079e-001; 1.027371e-001
 6.900000e+000; 1.006185e-001; 1.006189e-001; 1.029211e-001
 6.920000e+000; 1.009463e-001; 1.009466e-001; 1.030958e-001
 6.940000e+000; 1.012740e-001; 1.012744e-001; 1.032704e-001
 6.960000e+000; 1.016018e-001; 1.016022e-001; 1.034451e-001
 6.980000e+000; 1.019566e-001; 1.019569e-001; 1.036070e-001
 7.000000e+000; 1.023113e-001; 1.023117e-001; 1.037690e-001
 7.020000e+000; 1.026661e-001; 1.026665e-001; 1.039310e-001
 7.040000e+000; 1.030134e-001; 1.030138e-001; 1.040968e-001
 7.060000e+000; 1.033607e-001; 1.033610e-001; 1.042627e-001
 7.080000e+000; 1.036987e-001; 1.036991e-001; 1.044409e-001
 7.100000e+000; 1.040367e-001; 1.040371e-001; 1.046193e-001
 7.120000e+000; 1.043748e-001; 1.043751e-001; 1.047976e-001
 7.140000e+000; 1.047128e-001; 1.047132e-001; 1.049759e-001
 7.160000e+000; 1.049580e-001; 1.049584e-001; 1.051440e-001
 7.180000e+000; 1.052595e-001; 1.052599e-001; 1.053127e-001
 7.200000e+000; 1.056178e-001; 1.056181e-001; 1.054820e-001
 7.220000e+000; 1.059761e-001; 1.059764e-001; 1.056513e-001
 7.240000e+000; 1.063343e-001; 1.063347e-001; 1.058206e-001
 7.260000e+000; 1.067185e-001; 1.067188e-001; 1.059867e-001
 7.280000e+000; 1.070052e-001; 1.070056e-001; 1.061613e-001
 7.300000e+000; 1.073327e-001; 1.073331e-001; 1.063211e-001
 7.320000e+000; 1.076602e-001; 1.076606e-001; 1.064808e-001
 7.340000e+000; 1.079877e-001; 1.079881e-001; 1.066405e-001
 7.360000e+000; 1.083152e-001; 1.083156e-001; 1.068003e-001
 7.380000e+000; 1.086427e-001; 1.086431e-001; 1.069600e-001
 7.400000e+000; 1.089783e-001; 1.089787e-001; 1.071255e-001
 7.420000e+000; 1.093221e-001; 1.093225e-001; 1.072969e-001
