"Reference";""
"Identification";""
"Material";""
"Extensometer to crosshead transition";0.00;"mm"
"Specimen geometry";"flat"
"Cross-sectional area = So"
"Extensometer gauge length = Le"
"Extensometer output in mm"
"Parallel length = Lc"
"Data acquisition rate 50 Hz"
"Data row for start force reduction (Hysteresis) = Hs"
"Data row for end force reduction (Hysteresis) = He"
"Data row for switch to crosshead = Cs"
"File length N data rows"
"File width M data columns"
"So";90;"mm2"
"Le";50;"mm"
"Lc";319.582;"mm"
"N";3050
"M";4
"Hs";0
"He";0
"Cs";0
"time";"crosshead";"extensometer";"force"
 7.799998e-001; 1.500469e-003; 1.500810e-003; 5.012325e-002
 7.999998e-001; 1.636929e-003; 1.637271e-003; 5.021440e-002
 8.199998e-001; 1.773390e-003; 1.773731e-003; 5.030555e-002
 8.399998e-001; 1.931632e-003; 1.931973e-003; 5.040322e-002
 8.599998e-001; 2.111729e-003; 2.112071e-003; 5.050745e-002
 8.799998e-001; 2.291827e-003; 2.292168e-003; 5.061167e-002
 8.999998e-001; 2.488208e-003; 2.488549e-003; 5.072911e-002
 9.199998e-001; 2.684593e-003; 2.684934e-003; 5.084655e-002
 9.399998e-001; 2.880978e-003; 2.881319e-003; 5.096398e-002
 9.599998e-001; 3.077363e-003; 3.077704e-003; 5.108142e-002
 9.799998e-001; 3.273748e-003; 3.274089e-003; 5.119886e-002
 9.999998e-001; 3.519318e-003; 3.519659e-003; 5.132690e-002
 1.020000e+000; 3.764913e-003; 3.765255e-003; 5.145449e-002
 1.040000e+000; 4.010432e-003; 4.010773e-003; 5.158160e-002
 1.060000e+000; 4.255951e-003; 4.256292e-003; 5.170871e-002
 1.080000e+000; 4.501470e-003; 4.501811e-003; 5.183582e-002
 1.100000e+000; 4.747140e-003; 4.747481e-003; 5.195472e-002
 1.120000e+000; 4.992964e-003; 4.993305e-003; 5.206539e-002
 1.140000e+000; 5.238787e-003; 5.239128e-003; 5.217605e-002
 1.160000e+000; 5.484611e-003; 5.484952e-003; 5.228672e-002
 1.180000e+000; 5.730449e-003; 5.730790e-003; 5.239738e-002
 1.200000e+000; 6.016272e-003; 6.016613e-003; 5.250470e-002
 1.220000e+000; 6.319133e-003; 6.319474e-003; 5.262833e-002
 1.240000e+000; 6.622004e-003; 6.622345e-003; 5.275196e-002
 1.260000e+000; 6.924876e-003; 6.925217e-003; 5.287560e-002
 1.280000e+000; 7.227747e-003; 7.228088e-003; 5.299923e-002
 1.300000e+000; 7.530618e-003; 7.530959e-003; 5.312287e-002
 1.320000e+000; 7.874307e-003; 7.874648e-003; 5.325491e-002
 1.340000e+000; 8.218095e-003; 8.218436e-003; 5.338698e-002
 1.360000e+000; 8.560708e-003; 8.561049e-003; 5.352631e-002
 1.380000e+000; 8.902137e-003; 8.902478e-003; 5.367296e-002
 1.400000e+000; 9.243567e-003; 9.243907e-003; 5.381961e-002
 1.420000e+000; 9.588174e-003; 9.588514e-003; 5.396196e-002
 1.440000e+000; 9.935979e-003; 9.936320e-003; 5.409998e-002
 1.460000e+000; 1.026558e-002; 1.026592e-002; 5.423375e-002
 1.480000e+000; 1.057694e-002; 1.057728e-002; 5.436328e-002
 1.500000e+000; 1.088829e-002; 1.088863e-002; 5.449280e-002
 1.520000e+000; 1.117411e-002; 1.117446e-002; 5.464158e-002
 1.540000e+000; 1.152392e-002; 1.152426e-002; 5.478844e-002
 1.560000e+000; 1.187380e-002; 1.187414e-002; 5.493530e-002
 1.580000e+000; 1.222367e-002; 1.222401e-002; 5.508216e-002
 1.600000e+000; 1.257354e-002; 1.257388e-002; 5.522902e-002
 1.620000e+000; 1.292341e-002; 1.292375e-002; 5.537588e-002
 1.640000e+000; 1.322128e-002; 1.322162e-002; 5.552784e-002
 1.660000e+000; 1.356675e-002; 1.356709e-002; 5.568307e-002
 1.680000e+000; 1.391230e-002; 1.391265e-002; 5.583830e-002
 1.700000e+000; 1.425786e-002; 1.425820e-002; 5.599353e-002
 1.720000e+000; 1.460341e-002; 1.460375e-002; 5.614875e-002
 1.740000e+000; 1.494010e-002; 1.494044e-002; 5.630283e-002
 1.760000e+000; 1.526787e-002; 1.526821e-002; 5.645575e-002
 1.780000e+000; 1.558965e-002; 1.558999e-002; 5.661331e-002
 1.800000e+000; 1.590542e-002; 1.590576e-002; 5.677554e-002
 1.820000e+000; 1.622119e-002; 1.622153e-002; 5.693777e-002
 1.840000e+000; 1.653696e-002; 1.653730e-002; 5.710001e-002
 1.860000e+000; 1.689169e-002; 1.689203e-002; 5.726814e-002
 1.880000e+000; 1.724647e-002; 1.724681e-002; 5.743628e-002
 1.900000e+000; 1.760125e-002; 1.760159e-002; 5.760441e-002
 1.920000e+000; 1.791228e-002; 1.791262e-002; 5.775623e-002
 1.940000e+000; 1.822325e-002; 1.822359e-002; 5.790802e-002
 1.960000e+000; 1.855784e-002; 1.855818e-002; 5.806605e-002
 1.980000e+000; 1.891611e-002; 1.891645e-002; 5.823032e-002
 2.000000e+000; 1.927437e-002; 1.927472e-002; 5.839459e-002
 2.020000e+000; 1.963264e-002; 1.963298e-002; 5.855886e-002
 2.040000e+000; 1.993437e-002; 1.993471e-002; 5.871833e-002
 2.060000e+000; 2.022147e-002; 2.022181e-002; 5.887759e-002
 2.080000e+000; 2.055801e-002; 2.055835e-002; 5.905006e-002
 2.100000e+000; 2.089456e-002; 2.089490e-002; 5.922254e-002
 2.120000e+000; 2.123111e-002; 2.123145e-002; 5.939501e-002
 2.140000e+000; 2.156765e-002; 2.156799e-002; 5.956749e-002
 2.160000e+000; 2.189886e-002; 2.189920e-002; 5.973325e-002
 2.180000e+000; 2.224133e-002; 2.224167e-002; 5.990584e-002
 2.200000e+000; 2.258383e-002; 2.258417e-002; 6.007845e-002
 2.220000e+000; 2.292633e-002; 2.292668e-002; 6.025105e-002
 2.240000e+000; 2.326884e-002; 2.326918e-002; 6.042366e-002
 2.260000e+000; 2.361134e-002; 2.361168e-002; 6.059627e-002
 2.280000e+000; 2.395375e-002; 2.395409e-002; 6.076157e-002
 2.300000e+000; 2.429608e-002; 2.429642e-002; 6.091953e-002
 2.320000e+000; 2.463841e-002; 2.463875e-002; 6.107748e-002
 2.340000e+000; 2.498074e-002; 2.498108e-002; 6.123544e-002
 2.360000e+000; 2.532306e-002; 2.532340e-002; 6.139340e-002
 2.380000e+000; 2.566539e-002; 2.566573e-002; 6.155136e-002
 2.400000e+000; 2.595218e-002; 2.595252e-002; 6.173623e-002
 2.420000e+000; 2.626941e-002; 2.626975e-002; 6.189333e-002
 2.440000e+000; 2.658668e-002; 2.658702e-002; 6.205040e-002
 2.460000e+000; 2.690395e-002; 2.690429e-002; 6.220747e-002
 2.480000e+000; 2.722121e-002; 2.722155e-002; 6.236455e-002
 2.500000e+000; 2.758132e-002; 2.758166e-002; 6.252240e-002
 2.520000e+000; 2.794152e-002; 2.794186e-002; 6.268025e-002
 2.540000e+000; 2.829220e-002; 2.829254e-002; 6.284931e-002
 2.560000e+000; 2.863331e-002; 2.863365e-002; 6.302966e-002
 2.580000e+000; 2.897442e-002; 2.897476e-002; 6.321000e-002
 2.600000e+000; 2.930198e-002; 2.930232e-002; 6.338037e-002
 2.620000e+000; 2.961591e-002; 2.961625e-002; 6.354069e-002
 2.640000e+000; 2.992984e-002; 2.993018e-002; 6.370102e-002
 2.660000e+000; 3.024971e-002; 3.025005e-002; 6.386799e-002
 2.680000e+000; 3.067987e-002; 3.068021e-002; 6.402412e-002
 2.700000e+000; 3.111022e-002; 3.111056e-002; 6.418021e-002
 2.720000e+000; 3.139682e-002; 3.139716e-002; 6.433606e-002
 2.740000e+000; 3.168334e-002; 3.168368e-002; 6.449191e-002
 2.760000e+000; 3.196986e-002; 3.197020e-002; 6.464776e-002
 2.780000e+000; 3.225637e-002; 3.225671e-002; 6.480361e-002
 2.800000e+000; 3.266492e-002; 3.266526e-002; 6.496069e-002
 2.820000e+000; 3.300724e-002; 3.300758e-002; 6.512209e-002
 2.840000e+000; 3.334939e-002; 3.334974e-002; 6.528352e-002
 2.860000e+000; 3.369155e-002; 3.369189e-002; 6.544494e-002
 2.880000e+000; 3.403370e-002; 3.403404e-002; 6.560635e-002
 2.900000e+000; 3.437586e-002; 3.437620e-002; 6.576778e-002
 2.920000e+000; 3.470341e-002; 3.470375e-002; 6.592778e-002
 2.940000e+000; 3.501625e-002; 3.501660e-002; 6.608636e-002
 2.960000e+000; 3.532910e-002; 3.532944e-002; 6.624494e-002
 2.980000e+000; 3.564195e-002; 3.564229e-002; 6.640352e-002
 3.000000e+000; 3.595480e-002; 3.595514e-002; 6.656210e-002
 3.020000e+000; 3.626764e-002; 3.626798e-002; 6.672068e-002
 3.040000e+000; 3.663630e-002; 3.663664e-002; 6.686362e-002
 3.060000e+000; 3.696393e-002; 3.696427e-002; 6.702489e-002
 3.080000e+000; 3.729149e-002; 3.729183e-002; 6.718619e-002
 3.100000e+000; 3.761904e-002; 3.761938e-002; 6.734749e-002
 3.120000e+000; 3.794659e-002; 3.794693e-002; 6.750880e-002
 3.140000e+000; 3.827400e-002; 3.827434e-002; 6.767127e-002
 3.160000e+000; 3.860127e-002; 3.860161e-002; 6.783493e-002
 3.180000e+000; 3.894904e-002; 3.894938e-002; 6.799580e-002
 3.200000e+000; 3.931749e-002; 3.931783e-002; 6.815385e-002
 3.220000e+000; 3.968594e-002; 3.968628e-002; 6.831189e-002
 3.240000e+000; 3.999327e-002; 3.999361e-002; 6.846896e-002
 3.260000e+000; 4.023898e-002; 4.023932e-002; 6.862505e-002
 3.280000e+000; 4.058667e-002; 4.058701e-002; 6.877391e-002
 3.300000e+000; 4.103673e-002; 4.103707e-002; 6.891550e-002
 3.320000e+000; 4.135779e-002; 4.135813e-002; 6.907582e-002
 3.340000e+000; 4.154856e-002; 4.154890e-002; 6.925505e-002
 3.360000e+000; 4.190061e-002; 4.190095e-002; 6.941087e-002
 3.380000e+000; 4.225279e-002; 4.225313e-002; 6.956667e-002
 3.400000e+000; 4.260497e-002; 4.260531e-002; 6.972247e-002
 3.420000e+000; 4.295715e-002; 4.295750e-002; 6.987827e-002
 3.440000e+000; 4.330930e-002; 4.330964e-002; 7.003407e-002
 3.460000e+000; 4.361217e-002; 4.361252e-002; 7.018562e-002
 3.480000e+000; 4.397215e-002; 4.397250e-002; 7.033362e-002
 3.500000e+000; 4.433213e-002; 4.433247e-002; 7.048161e-002
 3.520000e+000; 4.469210e-002; 4.469245e-002; 7.062961e-002
 3.540000e+000; 4.505208e-002; 4.505242e-002; 7.077760e-002
 3.560000e+000; 4.534165e-002; 4.534199e-002; 7.093060e-002
 3.580000e+000; 4.556028e-002; 4.556062e-002; 7.108864e-002
 3.600000e+000; 4.591849e-002; 4.591883e-002; 7.124205e-002
 3.620000e+000; 4.627676e-002; 4.627710e-002; 7.139546e-002
 3.640000e+000; 4.663502e-002; 4.663537e-002; 7.154887e-002
 3.660000e+000; 4.699329e-002; 4.699364e-002; 7.170228e-002
 3.680000e+000; 4.732071e-002; 4.732105e-002; 7.187671e-002
 3.700000e+000; 4.764809e-002; 4.764843e-002; 7.205117e-002
 3.720000e+000; 4.796876e-002; 4.796910e-002; 7.220857e-002
 3.740000e+000; 4.828269e-002; 4.828303e-002; 7.234888e-002
 3.760000e+000; 4.859662e-002; 4.859696e-002; 7.248918e-002
 3.780000e+000; 4.892746e-002; 4.892780e-002; 7.263905e-002
 3.800000e+000; 4.927523e-002; 4.927558e-002; 7.279850e-002
 3.820000e+000; 4.962301e-002; 4.962336e-002; 7.295795e-002
 3.840000e+000; 4.997079e-002; 4.997113e-002; 7.311740e-002
 3.860000e+000; 5.032901e-002; 5.032935e-002; 7.327348e-002
 3.880000e+000; 5.067345e-002; 5.067380e-002; 7.342654e-002
 3.900000e+000; 5.099341e-002; 5.099376e-002; 7.357996e-002
 3.920000e+000; 5.131337e-002; 5.131371e-002; 7.373339e-002
 3.940000e+000; 5.163332e-002; 5.163367e-002; 7.388682e-002
 3.960000e+000; 5.195328e-002; 5.195362e-002; 7.404025e-002
 3.980000e+000; 5.227324e-002; 5.227358e-002; 7.419368e-002
 4.000000e+000; 5.265006e-002; 5.265041e-002; 7.435232e-002
 4.020000e+000; 5.299404e-002; 5.299439e-002; 7.450568e-002
 4.040000e+000; 5.333802e-002; 5.333836e-002; 7.465903e-002
 4.060000e+000; 5.368200e-002; 5.368234e-002; 7.481239e-002
 4.080000e+000; 5.402598e-002; 5.402632e-002; 7.496574e-002
 4.100000e+000; 5.430716e-002; 5.430751e-002; 7.512048e-002
 4.120000e+000; 5.452534e-002; 5.452568e-002; 7.527657e-002
 4.140000e+000; 5.487309e-002; 5.487343e-002; 7.541670e-002
 4.160000e+000; 5.522113e-002; 5.522147e-002; 7.555679e-002
 4.180000e+000; 5.556917e-002; 5.556951e-002; 7.569688e-002
 4.200000e+000; 5.591722e-002; 5.591756e-002; 7.583698e-002
 4.220000e+000; 5.626813e-002; 5.626848e-002; 7.597968e-002
 4.240000e+000; 5.661905e-002; 5.661939e-002; 7.612238e-002
 4.260000e+000; 5.696996e-002; 5.697031e-002; 7.626508e-002
 4.280000e+000; 5.729534e-002; 5.729569e-002; 7.641870e-002
 4.300000e+000; 5.759514e-002; 5.759548e-002; 7.658325e-002
 4.320000e+000; 5.793903e-002; 5.793938e-002; 7.673595e-002
 4.340000e+000; 5.828301e-002; 5.828336e-002; 7.688863e-002
 4.360000e+000; 5.862699e-002; 5.862733e-002; 7.704130e-002
 4.380000e+000; 5.897097e-002; 5.897131e-002; 7.719397e-002
 4.400000e+000; 5.931495e-002; 5.931529e-002; 7.734664e-002
 4.420000e+000; 5.967665e-002; 5.967699e-002; 7.748956e-002
 4.440000e+000; 5.999215e-002; 5.999249e-002; 7.763979e-002
 4.460000e+000; 6.030764e-002; 6.030799e-002; 7.779003e-002
 4.480000e+000; 6.062314e-002; 6.062349e-002; 7.794027e-002
 4.500000e+000; 6.093112e-002; 6.093146e-002; 7.811147e-002
 4.520000e+000; 6.123909e-002; 6.123943e-002; 7.828271e-002
 4.540000e+000; 6.161132e-002; 6.161166e-002; 7.843305e-002
 4.560000e+000; 6.194798e-002; 6.194832e-002; 7.859425e-002
 4.580000e+000; 6.228463e-002; 6.228497e-002; 7.875544e-002
 4.600000e+000; 6.262128e-002; 6.262162e-002; 7.891663e-002
 4.620000e+000; 6.295794e-002; 6.295827e-002; 7.907783e-002
 4.640000e+000; 6.326478e-002; 6.326512e-002; 7.923100e-002
 4.660000e+000; 6.357156e-002; 6.357189e-002; 7.938417e-002
 4.680000e+000; 6.392242e-002; 6.392276e-002; 7.954165e-002
 4.700000e+000; 6.427334e-002; 6.427367e-002; 7.969914e-002
 4.720000e+000; 6.462425e-002; 6.462459e-002; 7.985663e-002
 4.740000e+000; 6.495665e-002; 6.495699e-002; 8.001813e-002
 4.760000e+000; 6.527042e-002; 6.527076e-002; 8.018366e-002
 4.780000e+000; 6.558419e-002; 6.558453e-002; 8.034920e-002
 4.800000e+000; 6.591312e-002; 6.591345e-002; 8.050457e-002
 4.820000e+000; 6.625729e-002; 6.625763e-002; 8.064972e-002
 4.840000e+000; 6.660146e-002; 6.660180e-002; 8.079488e-002
 4.860000e+000; 6.693900e-002; 6.693933e-002; 8.095499e-002
 4.880000e+000; 6.727652e-002; 6.727686e-002; 8.111510e-002
 4.900000e+000; 6.761405e-002; 6.761438e-002; 8.127523e-002
 4.920000e+000; 6.795158e-002; 6.795192e-002; 8.143535e-002
 4.940000e+000; 6.822536e-002; 6.822570e-002; 8.160316e-002
 4.960000e+000; 6.853813e-002; 6.853846e-002; 8.176536e-002
 4.980000e+000; 6.889001e-002; 6.889034e-002; 8.192194e-002
 5.000000e+000; 6.924187e-002; 6.924221e-002; 8.207853e-002
 5.020000e+000; 6.959375e-002; 6.959409e-002; 8.223511e-002
 5.040000e+000; 6.994562e-002; 6.994595e-002; 8.239169e-002
 5.060000e+000; 7.028548e-002; 7.028582e-002; 8.254609e-002
 5.080000e+000; 7.061325e-002; 7.061359e-002; 8.269827e-002
 5.100000e+000; 7.094074e-002; 7.094108e-002; 8.285143e-002
 5.120000e+000; 7.126796e-002; 7.126829e-002; 8.300557e-002
 5.140000e+000; 7.159517e-002; 7.159550e-002; 8.315971e-002
 5.160000e+000; 7.192238e-002; 7.192271e-002; 8.331385e-002
 5.180000e+000; 7.229104e-002; 7.229137e-002; 8.347726e-002
 5.200000e+000; 7.262778e-002; 7.262812e-002; 8.364095e-002
 5.220000e+000; 7.296445e-002; 7.296479e-002; 8.380463e-002
 5.240000e+000; 7.330112e-002; 7.330146e-002; 8.396833e-002
 5.260000e+000; 7.363779e-002; 7.363813e-002; 8.413202e-002
 5.280000e+000; 7.394930e-002; 7.394964e-002; 8.429362e-002
 5.300000e+000; 7.423560e-002; 7.423593e-002; 8.445313e-002
 5.320000e+000; 7.456958e-002; 7.456991e-002; 8.460949e-002
 5.340000e+000; 7.495169e-002; 7.495203e-002; 8.476265e-002
 5.360000e+000; 7.533381e-002; 7.533415e-002; 8.491582e-002
 5.380000e+000; 7.569472e-002; 7.569506e-002; 8.506988e-002
 5.400000e+000; 7.603422e-002; 7.603455e-002; 8.522485e-002
 5.420000e+000; 7.637371e-002; 7.637405e-002; 8.537983e-002
 5.440000e+000; 7.671319e-002; 7.671352e-002; 8.553481e-002
 5.460000e+000; 7.699949e-002; 7.699983e-002; 8.569822e-002
 5.480000e+000; 7.728579e-002; 7.728612e-002; 8.586163e-002
 5.500000e+000; 7.763138e-002; 7.763171e-002; 8.602034e-002
 5.520000e+000; 7.797705e-002; 7.797739e-002; 8.617904e-002
 5.540000e+000; 7.832273e-002; 7.832307e-002; 8.633773e-002
 5.560000e+000; 7.866842e-002; 7.866875e-002; 8.649643e-002
 5.580000e+000; 7.904562e-002; 7.904596e-002; 8.665993e-002
 5.600000e+000; 7.940273e-002; 7.940307e-002; 8.682129e-002
 5.620000e+000; 7.970803e-002; 7.970837e-002; 8.697569e-002
 5.640000e+000; 8.001333e-002; 8.001367e-002; 8.713010e-002
 5.660000e+000; 8.031864e-002; 8.031897e-002; 8.728451e-002
 5.680000e+000; 8.062394e-002; 8.062427e-002; 8.743891e-002
 5.700000e+000; 8.092924e-002; 8.092958e-002; 8.759332e-002
 5.720000e+000; 8.128121e-002; 8.128154e-002; 8.774707e-002
 5.740000e+000; 8.163317e-002; 8.163351e-002; 8.790083e-002
 5.760000e+000; 8.198514e-002; 8.198547e-002; 8.805457e-002
 5.780000e+000; 8.233710e-002; 8.233744e-002; 8.820833e-002
 5.800000e+000; 8.268908e-002; 8.268941e-002; 8.836208e-002
 5.820000e+000; 8.298958e-002; 8.298992e-002; 8.853215e-002
 5.840000e+000; 8.331366e-002; 8.331399e-002; 8.869873e-002
 5.860000e+000; 8.366144e-002; 8.366177e-002; 8.886178e-002
 5.880000e+000; 8.400922e-002; 8.400955e-002; 8.902483e-002
 5.900000e+000; 8.435699e-002; 8.435733e-002; 8.918788e-002
 5.920000e+000; 8.469463e-002; 8.469497e-002; 8.934154e-002
 5.940000e+000; 8.502207e-002; 8.502240e-002; 8.948575e-002
 5.960000e+000; 8.534952e-002; 8.534985e-002; 8.962996e-002
 5.980000e+000; 8.568520e-002; 8.568554e-002; 8.977922e-002
 6.000000e+000; 8.602918e-002; 8.602951e-002; 8.993356e-002
 6.020000e+000; 8.637317e-002; 8.637350e-002; 9.008789e-002
 6.040000e+000; 8.670057e-002; 8.670090e-002; 9.025204e-002
 6.060000e+000; 8.702797e-002; 8.702830e-002; 9.041618e-002
 6.080000e+000; 8.735536e-002; 8.735570e-002; 9.058034e-002
 6.100000e+000; 8.768276e-002; 8.768310e-002; 9.074448e-002
 6.120000e+000; 8.805142e-002; 8.805175e-002; 9.089426e-002
 6.140000e+000; 8.837901e-002; 8.837935e-002; 9.105929e-002
 6.160000e+000; 8.870652e-002; 8.870685e-002; 9.122435e-002
 6.180000e+000; 8.903401e-002; 8.903435e-002; 9.138940e-002
 6.200000e+000; 8.936152e-002; 8.936185e-002; 9.155447e-002
 6.220000e+000; 8.968902e-002; 8.968935e-002; 9.171953e-002
 6.240000e+000; 9.001651e-002; 9.001684e-002; 9.187769e-002
 6.260000e+000; 9.034400e-002; 9.034433e-002; 9.202890e-002
 6.280000e+000; 9.067148e-002; 9.067181e-002; 9.218011e-002
 6.300000e+000; 9.099896e-002; 9.099930e-002; 9.233132e-002
 6.320000e+000; 9.140768e-002; 9.140801e-002; 9.247692e-002
 6.340000e+000; 9.181655e-002; 9.181689e-002; 9.262251e-002
 6.360000e+000; 9.203584e-002; 9.203618e-002; 9.278120e-002
 6.380000e+000; 9.230892e-002; 9.230926e-002; 9.293927e-002
 6.400000e+000; 9.263645e-002; 9.263679e-002; 9.309670e-002
 6.420000e+000; 9.296398e-002; 9.296431e-002; 9.325414e-002
 6.440000e+000; 9.329151e-002; 9.329185e-002; 9.341158e-002
 6.460000e+000; 9.363537e-002; 9.363570e-002; 9.356970e-002
 6.480000e+000; 9.399556e-002; 9.399590e-002; 9.372853e-002
 6.500000e+000; 9.435577e-002; 9.435610e-002; 9.388736e-002
 6.520000e+000; 9.473229e-002; 9.473263e-002; 9.403838e-002
 6.540000e+000; 9.510881e-002; 9.510915e-002; 9.418941e-002
 6.560000e+000; 9.545589e-002; 9.545623e-002; 9.434368e-002
 6.580000e+000; 9.577328e-002; 9.577361e-002; 9.450124e-002
 6.600000e+000; 9.609067e-002; 9.609100e-002; 9.465880e-002
 6.620000e+000; 9.640806e-002; 9.640840e-002; 9.481635e-002
 6.640000e+000; 9.670314e-002; 9.670348e-002; 9.497595e-002
 6.660000e+000; 9.697594e-002; 9.697628e-002; 9.513757e-002
 6.680000e+000; 9.731965e-002; 9.731998e-002; 9.529758e-002
 6.700000e+000; 9.766344e-002; 9.766378e-002; 9.545757e-002
 6.720000e+000; 9.800722e-002; 9.800756e-002; 9.561758e-002
 6.740000e+000; 9.835102e-002; 9.835135e-002; 9.577757e-002
 6.760000e+000; 9.869480e-002; 9.869514e-002; 9.593758e-002
 6.780000e+000; 9.901826e-002; 9.901860e-002; 9.609772e-002
 6.800000e+000; 9.933744e-002; 9.933777e-002; 9.624924e-002
 6.820000e+000; 9.965661e-002; 9.965695e-002; 9.640074e-002
 6.840000e+000; 9.997579e-002; 9.997612e-002; 9.655225e-002
 6.860000e+000; 1.002950e-001; 1.002953e-001; 9.670376e-002
 6.880000e+000; 1.006793e-001; 1.006796e-001; 9.686168e-002
 6.900000e+000; 1.010692e-001; 1.010695e-001; 9.703071e-002
 6.920000e+000; 1.013762e-001; 1.013766e-001; 9.719889e-002
 6.940000e+000; 1.016833e-001; 1.016836e-001; 9.736707e-002
 6.960000e+000; 1.019903e-001; 1.019906e-001; 9.753525e-002
 6.980000e+000; 1.022973e-001; 1.022976e-001; 9.770342e-002
 7.000000e+000; 1.027610e-001; 1.027614e-001; 9.786409e-002
 7.020000e+000; 1.031414e-001; 1.031417e-001; 9.801428e-002
 7.040000e+000; 1.034382e-001; 1.034385e-001; 9.815402e-002
 7.060000e+000; 1.037349e-001; 1.037353e-001; 9.829376e-002
 7.080000e+000; 1.040317e-001; 1.040320e-001; 9.843350e-002
 7.100000e+000; 1.043438e-001; 1.043441e-001; 9.858588e-002
 7.120000e+000; 1.046712e-001; 1.046716e-001; 9.875092e-002
 7.140000e+000; 1.049987e-001; 1.049990e-001; 9.891597e-002
 7.160000e+000; 1.053345e-001; 1.053348e-001; 9.907947e-002
 7.180000e+000; 1.056786e-001; 1.056790e-001; 9.924142e-002
 7.200000e+000; 1.060228e-001; 1.060231e-001; 9.940337e-002
 7.220000e+000; 1.063603e-001; 1.063607e-001; 9.956680e-002
 7.240000e+000; 1.066978e-001; 1.066982e-001; 9.973021e-002
 7.260000e+000; 1.070354e-001; 1.070357e-001; 9.989363e-002
 7.280000e+000; 1.073729e-001; 1.073732e-001; 1.000570e-001
 7.300000e+000; 1.077007e-001; 1.077010e-001; 1.002302e-001
 7.320000e+000; 1.080281e-001; 1.080284e-001; 1.003785e-001
 7.340000e+000; 1.083555e-001; 1.083558e-001; 1.005268e-001
 7.360000e+000; 1.086829e-001; 1.086832e-001; 1.006751e-001
 7.380000e+000; 1.090103e-001; 1.090107e-001; 1.008234e-001
 7.400000e+000; 1.093377e-001; 1.093381e-001; 1.009717e-001
 7.420000e+000; 1.096244e-001; 1.096248e-001; 1.011306e-001
