"Reference";""
"Identification";""
"Material";""
"Extensometer to crosshead transition";0.00;"mm"
"Specimen geometry";"flat"
"Cross-sectional area = So"
"Extensometer gauge length = Le"
"Extensometer output in mm"
"Parallel length = Lc"
"Data acquisition rate 50 Hz"
"Data row for start force reduction (Hysteresis) = Hs"
"Data row for end force reduction (Hysteresis) = He"
"Data row for switch to crosshead = Cs"
"File length N data rows"
"File width M data columns"
"So";90;"mm2"
"Le";50;"mm"
"Lc";319.582;"mm"
"N";3050
"M";4
"Hs";0
"He";0
"Cs";0
"time";"crosshead";"extensometer";"force"
 1.080000e+000; 4.536242e-003; 4.536459e-003; 5.271715e-002
 1.100000e+000; 4.768153e-003; 4.768370e-003; 5.284753e-002
 1.120000e+000; 5.000064e-003; 5.000282e-003; 5.297790e-002
 1.140000e+000; 5.279690e-003; 5.279907e-003; 5.310986e-002
 1.160000e+000; 5.607076e-003; 5.607294e-003; 5.324339e-002
 1.180000e+000; 5.922304e-003; 5.922521e-003; 5.338675e-002
 1.200000e+000; 6.225265e-003; 6.225482e-003; 5.354001e-002
 1.220000e+000; 6.528226e-003; 6.528443e-003; 5.369327e-002
 1.240000e+000; 6.831186e-003; 6.831404e-003; 5.384653e-002
 1.260000e+000; 7.134147e-003; 7.134365e-003; 5.399979e-002
 1.280000e+000; 7.449476e-003; 7.449693e-003; 5.415739e-002
 1.300000e+000; 7.769444e-003; 7.769661e-003; 5.432351e-002
 1.320000e+000; 8.089401e-003; 8.089619e-003; 5.448963e-002
 1.340000e+000; 8.409359e-003; 8.409576e-003; 5.465576e-002
 1.360000e+000; 8.729315e-003; 8.729533e-003; 5.482189e-002
 1.380000e+000; 9.049272e-003; 9.049490e-003; 5.498801e-002
 1.400000e+000; 9.332209e-003; 9.332427e-003; 5.515546e-002
 1.420000e+000; 9.686857e-003; 9.687075e-003; 5.532100e-002
 1.440000e+000; 1.004164e-002; 1.004186e-002; 5.548654e-002
 1.460000e+000; 1.039642e-002; 1.039664e-002; 5.565207e-002
 1.480000e+000; 1.070372e-002; 1.070394e-002; 5.582769e-002
 1.500000e+000; 1.101098e-002; 1.101119e-002; 5.600333e-002
 1.520000e+000; 1.141970e-002; 1.141992e-002; 5.617503e-002
 1.540000e+000; 1.173706e-002; 1.173728e-002; 5.634565e-002
 1.560000e+000; 1.205433e-002; 1.205454e-002; 5.651627e-002
 1.580000e+000; 1.237159e-002; 1.237181e-002; 5.668689e-002
 1.600000e+000; 1.268886e-002; 1.268908e-002; 5.685751e-002
 1.620000e+000; 1.309804e-002; 1.309826e-002; 5.701631e-002
 1.640000e+000; 1.350740e-002; 1.350761e-002; 5.717509e-002
 1.660000e+000; 1.383480e-002; 1.383502e-002; 5.734192e-002
 1.680000e+000; 1.416215e-002; 1.416237e-002; 5.750875e-002
 1.700000e+000; 1.448950e-002; 1.448972e-002; 5.767559e-002
 1.720000e+000; 1.481706e-002; 1.481727e-002; 5.784603e-002
 1.740000e+000; 1.514482e-002; 1.514504e-002; 5.802009e-002
 1.760000e+000; 1.547258e-002; 1.547280e-002; 5.819416e-002
 1.780000e+000; 1.580002e-002; 1.580024e-002; 5.835286e-002
 1.800000e+000; 1.612747e-002; 1.612768e-002; 5.851156e-002
 1.820000e+000; 1.645491e-002; 1.645512e-002; 5.867026e-002
 1.840000e+000; 1.678253e-002; 1.678274e-002; 5.884197e-002
 1.860000e+000; 1.711015e-002; 1.711036e-002; 5.901369e-002
 1.880000e+000; 1.743777e-002; 1.743799e-002; 5.918541e-002
 1.900000e+000; 1.773802e-002; 1.773824e-002; 5.936296e-002
 1.920000e+000; 1.801082e-002; 1.801104e-002; 5.954638e-002
 1.940000e+000; 1.837464e-002; 1.837486e-002; 5.971770e-002
 1.960000e+000; 1.873866e-002; 1.873888e-002; 5.988898e-002
 1.980000e+000; 1.910268e-002; 1.910289e-002; 6.006028e-002
 2.000000e+000; 1.946669e-002; 1.946691e-002; 6.023156e-002
 2.020000e+000; 1.981212e-002; 1.981233e-002; 6.039672e-002
 2.040000e+000; 2.013940e-002; 2.013961e-002; 6.055758e-002
 2.060000e+000; 2.046716e-002; 2.046738e-002; 6.072026e-002
 2.080000e+000; 2.078308e-002; 2.078330e-002; 6.088231e-002
 2.100000e+000; 2.108714e-002; 2.108735e-002; 6.104370e-002
 2.120000e+000; 2.139119e-002; 2.139141e-002; 6.120509e-002
 2.140000e+000; 2.169525e-002; 2.169546e-002; 6.136649e-002
 2.160000e+000; 2.205245e-002; 2.205266e-002; 6.153456e-002
 2.180000e+000; 2.240969e-002; 2.240990e-002; 6.170264e-002
 2.200000e+000; 2.276693e-002; 2.276715e-002; 6.187072e-002
 2.220000e+000; 2.312417e-002; 2.312439e-002; 6.203880e-002
 2.240000e+000; 2.348142e-002; 2.348163e-002; 6.220688e-002
 2.260000e+000; 2.378294e-002; 2.378316e-002; 6.238312e-002
 2.280000e+000; 2.411023e-002; 2.411045e-002; 6.254617e-002
 2.300000e+000; 2.443756e-002; 2.443778e-002; 6.270921e-002
 2.320000e+000; 2.476489e-002; 2.476511e-002; 6.287224e-002
 2.340000e+000; 2.509222e-002; 2.509244e-002; 6.303528e-002
 2.360000e+000; 2.542999e-002; 2.543021e-002; 6.319838e-002
 2.380000e+000; 2.577827e-002; 2.577849e-002; 6.336156e-002
 2.400000e+000; 2.611032e-002; 2.611054e-002; 6.352378e-002
 2.420000e+000; 2.642609e-002; 2.642631e-002; 6.368503e-002
 2.440000e+000; 2.674186e-002; 2.674208e-002; 6.384629e-002
 2.460000e+000; 2.705763e-002; 2.705785e-002; 6.400755e-002
 2.480000e+000; 2.739871e-002; 2.739893e-002; 6.417372e-002
 2.500000e+000; 2.773982e-002; 2.774004e-002; 6.433991e-002
 2.520000e+000; 2.808094e-002; 2.808115e-002; 6.450610e-002
 2.540000e+000; 2.842472e-002; 2.842494e-002; 6.466571e-002
 2.560000e+000; 2.876851e-002; 2.876873e-002; 6.482532e-002
 2.580000e+000; 2.909905e-002; 2.909927e-002; 6.498293e-002
 2.600000e+000; 2.941632e-002; 2.941653e-002; 6.513853e-002
 2.620000e+000; 2.973358e-002; 2.973380e-002; 6.529414e-002
 2.640000e+000; 3.005085e-002; 3.005107e-002; 6.544975e-002
 2.660000e+000; 3.037287e-002; 3.037308e-002; 6.561143e-002
 2.680000e+000; 3.074160e-002; 3.074182e-002; 6.577679e-002
 2.700000e+000; 3.109372e-002; 3.109394e-002; 6.594040e-002
 2.720000e+000; 3.144572e-002; 3.144593e-002; 6.610401e-002
 2.740000e+000; 3.179771e-002; 3.179792e-002; 6.626763e-002
 2.760000e+000; 3.214970e-002; 3.214992e-002; 6.643124e-002
 2.780000e+000; 3.250169e-002; 3.250191e-002; 6.659486e-002
 2.800000e+000; 3.283675e-002; 3.283697e-002; 6.675282e-002
 2.820000e+000; 3.317180e-002; 3.317202e-002; 6.691077e-002
 2.840000e+000; 3.350684e-002; 3.350706e-002; 6.706873e-002
 2.860000e+000; 3.384188e-002; 3.384210e-002; 6.722669e-002
 2.880000e+000; 3.417693e-002; 3.417715e-002; 6.738465e-002
 2.900000e+000; 3.444643e-002; 3.444665e-002; 6.754192e-002
 2.920000e+000; 3.472220e-002; 3.472242e-002; 6.770252e-002
 2.940000e+000; 3.507022e-002; 3.507044e-002; 6.786716e-002
 2.960000e+000; 3.541823e-002; 3.541845e-002; 6.803180e-002
 2.980000e+000; 3.576625e-002; 3.576647e-002; 6.819644e-002
 3.000000e+000; 3.610419e-002; 3.610441e-002; 6.836485e-002
 3.020000e+000; 3.643195e-002; 3.643217e-002; 6.853706e-002
 3.040000e+000; 3.675367e-002; 3.675389e-002; 6.870012e-002
 3.060000e+000; 3.706930e-002; 3.706952e-002; 6.885398e-002
 3.080000e+000; 3.738493e-002; 3.738515e-002; 6.900784e-002
 3.100000e+000; 3.770056e-002; 3.770078e-002; 6.916171e-002
 3.120000e+000; 3.808260e-002; 3.808282e-002; 6.932966e-002
 3.140000e+000; 3.846472e-002; 3.846494e-002; 6.949763e-002
 3.160000e+000; 3.884684e-002; 3.884706e-002; 6.966561e-002
 3.180000e+000; 3.910893e-002; 3.910915e-002; 6.982952e-002
 3.200000e+000; 3.937087e-002; 3.937109e-002; 6.999343e-002
 3.220000e+000; 3.966556e-002; 3.966578e-002; 7.015210e-002
 3.240000e+000; 3.999308e-002; 3.999330e-002; 7.030550e-002
 3.260000e+000; 4.032059e-002; 4.032081e-002; 7.045892e-002
 3.280000e+000; 4.064811e-002; 4.064833e-002; 7.061233e-002
 3.300000e+000; 4.105730e-002; 4.105752e-002; 7.076626e-002
 3.320000e+000; 4.154862e-002; 4.154884e-002; 7.092072e-002
 3.340000e+000; 4.185159e-002; 4.185181e-002; 7.108658e-002
 3.360000e+000; 4.215456e-002; 4.215478e-002; 7.125243e-002
 3.380000e+000; 4.245752e-002; 4.245774e-002; 7.141829e-002
 3.400000e+000; 4.276049e-002; 4.276071e-002; 7.158415e-002
 3.420000e+000; 4.306346e-002; 4.306368e-002; 7.175001e-002
 3.440000e+000; 4.338339e-002; 4.338361e-002; 7.190027e-002
 3.460000e+000; 4.370334e-002; 4.370356e-002; 7.205050e-002
 3.480000e+000; 4.402330e-002; 4.402352e-002; 7.220073e-002
 3.500000e+000; 4.434326e-002; 4.434348e-002; 7.235097e-002
 3.520000e+000; 4.466321e-002; 4.466343e-002; 7.250120e-002
 3.540000e+000; 4.500073e-002; 4.500095e-002; 7.266086e-002
 3.560000e+000; 4.535585e-002; 4.535607e-002; 7.282998e-002
 3.580000e+000; 4.567312e-002; 4.567334e-002; 7.299572e-002
 3.600000e+000; 4.599039e-002; 4.599060e-002; 7.316145e-002
 3.620000e+000; 4.630765e-002; 4.630787e-002; 7.332719e-002
 3.640000e+000; 4.662492e-002; 4.662514e-002; 7.349293e-002
 3.660000e+000; 4.700151e-002; 4.700173e-002; 7.365039e-002
 3.680000e+000; 4.737811e-002; 4.737833e-002; 7.380785e-002
 3.700000e+000; 4.771358e-002; 4.771380e-002; 7.396658e-002
 3.720000e+000; 4.800798e-002; 4.800820e-002; 7.412658e-002
 3.740000e+000; 4.830237e-002; 4.830259e-002; 7.428658e-002
 3.760000e+000; 4.865042e-002; 4.865064e-002; 7.444341e-002
 3.780000e+000; 4.899859e-002; 4.899881e-002; 7.460023e-002
 3.800000e+000; 4.934675e-002; 4.934697e-002; 7.475706e-002
 3.820000e+000; 4.969491e-002; 4.969513e-002; 7.491389e-002
 3.840000e+000; 5.002266e-002; 5.002288e-002; 7.507681e-002
 3.860000e+000; 5.035017e-002; 5.035039e-002; 7.524194e-002
 3.880000e+000; 5.067747e-002; 5.067769e-002; 7.540926e-002
 3.900000e+000; 5.100499e-002; 5.100521e-002; 7.557849e-002
 3.920000e+000; 5.133275e-002; 5.133297e-002; 7.574963e-002
 3.940000e+000; 5.166055e-002; 5.166076e-002; 7.592076e-002
 3.960000e+000; 5.206927e-002; 5.206949e-002; 7.609198e-002
 3.980000e+000; 5.238946e-002; 5.238968e-002; 7.625545e-002
 4.000000e+000; 5.270959e-002; 5.270981e-002; 7.641891e-002
 4.020000e+000; 5.302972e-002; 5.302994e-002; 7.658237e-002
 4.040000e+000; 5.334985e-002; 5.335007e-002; 7.674584e-002
 4.060000e+000; 5.366998e-002; 5.367020e-002; 7.690930e-002
 4.080000e+000; 5.400193e-002; 5.400215e-002; 7.707748e-002
 4.100000e+000; 5.434570e-002; 5.434592e-002; 7.725037e-002
 4.120000e+000; 5.468947e-002; 5.468969e-002; 7.742325e-002
 4.140000e+000; 5.503324e-002; 5.503346e-002; 7.759614e-002
 4.160000e+000; 5.537701e-002; 5.537723e-002; 7.776902e-002
 4.180000e+000; 5.569234e-002; 5.569256e-002; 7.793549e-002
 4.200000e+000; 5.600392e-002; 5.600414e-002; 7.809679e-002
 4.220000e+000; 5.634037e-002; 5.634059e-002; 7.825939e-002
 4.240000e+000; 5.667681e-002; 5.667703e-002; 7.842200e-002
 4.260000e+000; 5.701325e-002; 5.701347e-002; 7.858459e-002
 4.280000e+000; 5.734969e-002; 5.734991e-002; 7.874720e-002
 4.300000e+000; 5.771846e-002; 5.771868e-002; 7.890769e-002
 4.320000e+000; 5.808724e-002; 5.808746e-002; 7.906818e-002
 4.340000e+000; 5.837945e-002; 5.837967e-002; 7.923655e-002
 4.360000e+000; 5.867165e-002; 5.867187e-002; 7.940492e-002
 4.380000e+000; 5.896385e-002; 5.896407e-002; 7.957329e-002
 4.400000e+000; 5.929842e-002; 5.929864e-002; 7.974480e-002
 4.420000e+000; 5.967541e-002; 5.967563e-002; 7.991945e-002
 4.440000e+000; 6.005237e-002; 6.005259e-002; 8.009410e-002
 4.460000e+000; 6.036296e-002; 6.036318e-002; 8.025410e-002
 4.480000e+000; 6.067356e-002; 6.067378e-002; 8.041410e-002
 4.500000e+000; 6.099370e-002; 6.099392e-002; 8.058631e-002
 4.520000e+000; 6.133290e-002; 6.133312e-002; 8.075245e-002
 4.540000e+000; 6.167210e-002; 6.167232e-002; 8.091859e-002
 4.560000e+000; 6.201130e-002; 6.201152e-002; 8.108472e-002
 4.580000e+000; 6.235811e-002; 6.235833e-002; 8.124860e-002
 4.600000e+000; 6.271253e-002; 6.271274e-002; 8.141023e-002
 4.620000e+000; 6.304833e-002; 6.304855e-002; 8.157882e-002
 4.640000e+000; 6.338411e-002; 6.338432e-002; 8.174741e-002
 4.660000e+000; 6.371988e-002; 6.372010e-002; 8.191601e-002
 4.680000e+000; 6.405566e-002; 6.405587e-002; 8.208460e-002
 4.700000e+000; 6.439143e-002; 6.439165e-002; 8.225320e-002
 4.720000e+000; 6.475171e-002; 6.475192e-002; 8.242332e-002
 4.740000e+000; 6.506438e-002; 6.506459e-002; 8.258110e-002
 4.760000e+000; 6.537705e-002; 6.537727e-002; 8.273888e-002
 4.780000e+000; 6.568973e-002; 6.568994e-002; 8.289666e-002
 4.800000e+000; 6.600240e-002; 6.600261e-002; 8.305444e-002
 4.820000e+000; 6.631509e-002; 6.631531e-002; 8.321223e-002
 4.840000e+000; 6.672463e-002; 6.672484e-002; 8.337531e-002
 4.860000e+000; 6.705195e-002; 6.705217e-002; 8.354150e-002
 4.880000e+000; 6.737929e-002; 6.737950e-002; 8.370768e-002
 4.900000e+000; 6.770661e-002; 6.770683e-002; 8.387386e-002
 4.920000e+000; 6.803395e-002; 6.803416e-002; 8.404005e-002
 4.940000e+000; 6.844316e-002; 6.844337e-002; 8.419323e-002
 4.960000e+000; 6.885251e-002; 6.885273e-002; 8.434639e-002
 4.980000e+000; 6.916847e-002; 6.916869e-002; 8.450917e-002
 5.000000e+000; 6.948438e-002; 6.948459e-002; 8.467196e-002
 5.020000e+000; 6.980029e-002; 6.980050e-002; 8.483475e-002
 5.040000e+000; 7.013559e-002; 7.013581e-002; 8.499550e-002
 5.060000e+000; 7.049037e-002; 7.049058e-002; 8.515420e-002
 5.080000e+000; 7.084515e-002; 7.084537e-002; 8.531290e-002
 5.100000e+000; 7.117007e-002; 7.117029e-002; 8.547653e-002
 5.120000e+000; 7.146502e-002; 7.146523e-002; 8.564513e-002
 5.140000e+000; 7.175996e-002; 7.176018e-002; 8.581373e-002
 5.160000e+000; 7.209888e-002; 7.209910e-002; 8.598893e-002
 5.180000e+000; 7.243781e-002; 7.243802e-002; 8.616413e-002
 5.200000e+000; 7.277673e-002; 7.277695e-002; 8.633934e-002
 5.220000e+000; 7.312308e-002; 7.312330e-002; 8.650517e-002
 5.240000e+000; 7.347687e-002; 7.347709e-002; 8.666158e-002
 5.260000e+000; 7.382905e-002; 7.382927e-002; 8.682041e-002
 5.280000e+000; 7.418124e-002; 7.418145e-002; 8.697924e-002
 5.300000e+000; 7.453342e-002; 7.453363e-002; 8.713806e-002
 5.320000e+000; 7.488561e-002; 7.488582e-002; 8.729689e-002
 5.340000e+000; 7.523779e-002; 7.523800e-002; 8.745572e-002
 5.360000e+000; 7.552542e-002; 7.552563e-002; 8.762392e-002
 5.380000e+000; 7.585301e-002; 7.585322e-002; 8.779156e-002
 5.400000e+000; 7.618059e-002; 7.618081e-002; 8.795919e-002
 5.420000e+000; 7.650818e-002; 7.650840e-002; 8.812683e-002
 5.440000e+000; 7.683577e-002; 7.683598e-002; 8.829446e-002
 5.460000e+000; 7.716335e-002; 7.716357e-002; 8.846210e-002
 5.480000e+000; 7.747586e-002; 7.747608e-002; 8.862920e-002
 5.500000e+000; 7.778837e-002; 7.778858e-002; 8.879631e-002
 5.520000e+000; 7.810087e-002; 7.810108e-002; 8.896341e-002
 5.540000e+000; 7.841337e-002; 7.841358e-002; 8.913052e-002
 5.560000e+000; 7.872587e-002; 7.872608e-002; 8.929762e-002
 5.580000e+000; 7.910746e-002; 7.910767e-002; 8.945556e-002
 5.600000e+000; 7.949653e-002; 7.949674e-002; 8.961451e-002
 5.620000e+000; 7.982380e-002; 7.982402e-002; 8.978366e-002
 5.640000e+000; 8.015108e-002; 8.015130e-002; 8.995281e-002
 5.660000e+000; 8.047836e-002; 8.047858e-002; 9.012196e-002
 5.680000e+000; 8.080588e-002; 8.080610e-002; 9.028786e-002
 5.700000e+000; 8.113366e-002; 8.113388e-002; 9.045046e-002
 5.720000e+000; 8.154238e-002; 8.154260e-002; 9.060510e-002
 5.740000e+000; 8.185641e-002; 8.185663e-002; 9.076201e-002
 5.760000e+000; 8.217034e-002; 8.217056e-002; 9.091891e-002
 5.780000e+000; 8.248428e-002; 8.248449e-002; 9.107582e-002
 5.800000e+000; 8.281174e-002; 8.281196e-002; 9.123679e-002
 5.820000e+000; 8.313923e-002; 8.313945e-002; 9.139777e-002
 5.840000e+000; 8.346672e-002; 8.346693e-002; 9.155875e-002
 5.860000e+000; 8.379434e-002; 8.379456e-002; 9.172655e-002
 5.880000e+000; 8.412211e-002; 8.412232e-002; 9.190120e-002
 5.900000e+000; 8.445988e-002; 8.446009e-002; 9.207616e-002
 5.920000e+000; 8.480766e-002; 8.480787e-002; 9.225141e-002
 5.940000e+000; 8.515543e-002; 8.515565e-002; 9.242667e-002
 5.960000e+000; 8.550321e-002; 8.550343e-002; 9.260192e-002
 5.980000e+000; 8.584099e-002; 8.584121e-002; 9.277614e-002
 6.000000e+000; 8.617229e-002; 8.617251e-002; 9.294240e-002
 6.020000e+000; 8.650716e-002; 8.650737e-002; 9.310168e-002
 6.040000e+000; 8.684203e-002; 8.684225e-002; 9.326098e-002
 6.060000e+000; 8.717690e-002; 8.717711e-002; 9.342027e-002
 6.080000e+000; 8.751177e-002; 8.751199e-002; 9.357956e-002
 6.100000e+000; 8.784664e-002; 8.784686e-002; 9.373885e-002
 6.120000e+000; 8.817415e-002; 8.817437e-002; 9.390070e-002
 6.140000e+000; 8.850165e-002; 8.850187e-002; 9.406257e-002
 6.160000e+000; 8.882915e-002; 8.882937e-002; 9.422443e-002
 6.180000e+000; 8.915666e-002; 8.915687e-002; 9.438630e-002
 6.200000e+000; 8.948416e-002; 8.948437e-002; 9.454816e-002
 6.220000e+000; 8.981178e-002; 8.981200e-002; 9.471714e-002
 6.240000e+000; 9.014516e-002; 9.014538e-002; 9.488639e-002
 6.260000e+000; 9.048422e-002; 9.048444e-002; 9.504877e-002
 6.280000e+000; 9.082329e-002; 9.082351e-002; 9.521114e-002
 6.300000e+000; 9.116235e-002; 9.116257e-002; 9.537350e-002
 6.320000e+000; 9.145012e-002; 9.145033e-002; 9.553986e-002
 6.340000e+000; 9.181788e-002; 9.181809e-002; 9.570913e-002
 6.360000e+000; 9.218564e-002; 9.218585e-002; 9.587840e-002
 6.380000e+000; 9.251315e-002; 9.251337e-002; 9.605336e-002
 6.400000e+000; 9.284059e-002; 9.284081e-002; 9.622834e-002
 6.420000e+000; 9.316804e-002; 9.316825e-002; 9.640331e-002
 6.440000e+000; 9.349579e-002; 9.349601e-002; 9.657016e-002
 6.460000e+000; 9.382355e-002; 9.382377e-002; 9.673700e-002
 6.480000e+000; 9.415131e-002; 9.415153e-002; 9.690383e-002
 6.500000e+000; 9.449507e-002; 9.449529e-002; 9.706287e-002
 6.520000e+000; 9.483887e-002; 9.483908e-002; 9.722189e-002
 6.540000e+000; 9.517965e-002; 9.517986e-002; 9.738768e-002
 6.560000e+000; 9.551741e-002; 9.551763e-002; 9.756025e-002
 6.580000e+000; 9.585518e-002; 9.585540e-002; 9.773282e-002
 6.600000e+000; 9.619295e-002; 9.619316e-002; 9.790539e-002
 6.620000e+000; 9.649847e-002; 9.649868e-002; 9.808128e-002
 6.640000e+000; 9.677151e-002; 9.677172e-002; 9.826050e-002
 6.660000e+000; 9.710697e-002; 9.710719e-002; 9.841465e-002
 6.680000e+000; 9.744244e-002; 9.744266e-002; 9.856879e-002
 6.700000e+000; 9.777792e-002; 9.777813e-002; 9.872293e-002
 6.720000e+000; 9.811340e-002; 9.811361e-002; 9.887708e-002
 6.740000e+000; 9.844887e-002; 9.844909e-002; 9.903122e-002
 6.760000e+000; 9.878392e-002; 9.878413e-002; 9.920477e-002
 6.780000e+000; 9.911896e-002; 9.911918e-002; 9.937835e-002
 6.800000e+000; 9.945400e-002; 9.945422e-002; 9.955193e-002
 6.820000e+000; 9.978905e-002; 9.978926e-002; 9.972552e-002
 6.840000e+000; 1.001241e-001; 1.001243e-001; 9.989910e-002
 6.860000e+000; 1.004545e-001; 1.004548e-001; 1.000688e-001
 6.880000e+000; 1.007497e-001; 1.007500e-001; 1.002220e-001
 6.900000e+000; 1.010449e-001; 1.010451e-001; 1.003752e-001
 6.920000e+000; 1.013725e-001; 1.013727e-001; 1.005381e-001
 6.940000e+000; 1.017327e-001; 1.017329e-001; 1.007108e-001
 6.960000e+000; 1.020929e-001; 1.020931e-001; 1.008835e-001
 6.980000e+000; 1.024746e-001; 1.024748e-001; 1.010659e-001
 7.000000e+000; 1.028242e-001; 1.028244e-001; 1.012403e-001
 7.020000e+000; 1.031415e-001; 1.031417e-001; 1.014065e-001
 7.040000e+000; 1.034588e-001; 1.034590e-001; 1.015727e-001
 7.060000e+000; 1.037760e-001; 1.037762e-001; 1.017390e-001
 7.080000e+000; 1.040983e-001; 1.040985e-001; 1.019065e-001
 7.100000e+000; 1.044256e-001; 1.044258e-001; 1.020753e-001
 7.120000e+000; 1.047529e-001; 1.047531e-001; 1.022416e-001
 7.140000e+000; 1.050804e-001; 1.050806e-001; 1.024055e-001
 7.160000e+000; 1.054078e-001; 1.054080e-001; 1.025694e-001
 7.180000e+000; 1.057411e-001; 1.057413e-001; 1.027338e-001
 7.200000e+000; 1.060803e-001; 1.060805e-001; 1.028987e-001
 7.220000e+000; 1.064195e-001; 1.064197e-001; 1.030636e-001
 7.240000e+000; 1.067587e-001; 1.067589e-001; 1.032285e-001
 7.260000e+000; 1.070865e-001; 1.070867e-001; 1.033960e-001
 7.280000e+000; 1.074143e-001; 1.074145e-001; 1.035636e-001
 7.300000e+000; 1.077418e-001; 1.077420e-001; 1.037381e-001
 7.320000e+000; 1.080693e-001; 1.080695e-001; 1.039126e-001
 7.340000e+000; 1.083968e-001; 1.083970e-001; 1.040872e-001
 7.360000e+000; 1.087243e-001; 1.087245e-001; 1.042617e-001
 7.380000e+000; 1.091067e-001; 1.091070e-001; 1.044292e-001
 7.400000e+000; 1.094617e-001; 1.094619e-001; 1.045982e-001
 7.420000e+000; 1.097890e-001; 1.097892e-001; 1.047687e-001
