Node Number	X Location (m)	Y Location (m)	Z Location (m)	
612	9.9766e-004	1.5844e-003	0.	
613	3.5978e-004	1.9275e-003	0.	
614	4.7687e-004	3.1916e-003	0.	
615	-3.7604e-004	-1.9435e-003	0.	
616	-6.4028e-004	-1.0727e-003	0.	
617	7.9487e-004	3.2334e-003	0.	
618	-4.4827e-004	4.0333e-003	0.	
619	-3.7158e-004	9.3453e-004	0.	
620	4.4917e-004	-4.0334e-003	0.	
621	6.2395e-004	-1.9435e-003	0.	
622	-9.6203e-004	1.4022e-003	0.	
623	1.364e-003	6.5389e-005	0.	
624	-4.8163e-004	-3.2244e-003	0.	
625	-8.1385e-004	-3.2608e-003	0.	
626	1.1119e-003	-1.3569e-003	0.	
627	6.2847e-004	9.3433e-004	0.	
628	-1.1063e-003	-6.3555e-004	0.	
629	-6.4486e-004	1.9375e-003	0.	
630	1.3642e-003	-6.4747e-005	0.	
631	-9.4531e-004	-1.5936e-003	0.	
632	-6.347e-005	3.7274e-004	0.	
633	3.7128e-004	-2.5884e-003	0.	
634	-1.3601e-003	1.0757e-003	0.	
635	-6.3515e-005	-6.2731e-004	0.	
636	7.201e-005	-3.7239e-004	0.	
637	-3.4557e-004	2.5526e-003	0.	
638	7.1916e-005	6.2758e-004	0.	
639	-1.1271e-003	-1.6731e-003	0.	
640	-3.7153e-004	-2.0657e-003	0.	
641	-6.1017e-004	-2.3819e-003	0.	
642	3.9128e-004	2.5988e-003	0.	
643	6.1607e-004	2.3814e-003	0.	
644	-1.326e-003	-2.1143e-003	0.	
645	-1.123e-003	1.3808e-003	0.	
646	-3.9175e-004	-2.5989e-003	0.	
647	-1.3589e-003	-8.5441e-005	0.	
648	-3.7153e-004	-6.5702e-005	0.	
649	6.2848e-004	-6.5671e-005	0.	
650	3.4616e-004	-2.0734e-003	0.	
651	-6.261e-004	1.0612e-003	0.	
652	3.7388e-004	1.0611e-003	0.	
653	1.0461e-004	2.5224e-003	0.	
654	1.3622e-003	-1.1533e-003	0.	
655	-6.2613e-004	-1.9389e-003	0.	
656	3.7386e-004	-1.9389e-003	0.	
657	-1.3749e-003	-9.3995e-004	0.	
658	5.2983e-004	2.7567e-003	0.	
659	1.3308e-003	2.0847e-003	0.	
660	-1.0635e-003	3.7271e-004	0.	
661	-5.0743e-004	-2.7719e-003	0.	
662	1.0721e-003	-3.7239e-004	0.	
663	3.6228e-004	-3.0187e-003	0.	
664	1.5644e-004	-2.8784e-003	0.	
665	-1.0245e-004	-2.8976e-003	0.	
666	1.3622e-003	-9.3498e-004	0.	
667	-6.3406e-005	-1.6273e-003	0.	
668	-3.5858e-004	3.0184e-003	0.	
669	-1.4358e-004	2.8617e-003	0.	
670	1.0632e-004	2.8966e-003	0.	
671	1.375e-003	9.3544e-004	0.	
672	7.2058e-005	1.6276e-003	0.	
673	6.2847e-004	-1.0656e-003	0.	
674	-6.3327e-005	1.3728e-003	0.	
675	-1.3601e-003	2.1078e-003	0.	
676	-1.0249e-003	3.6205e-003	0.	
677	1.0258e-003	-3.6207e-003	0.	
678	7.2119e-005	-1.3724e-003	0.	
679	6.2845e-004	1.9344e-003	0.	
680	9.3644e-004	-1.6273e-003	0.	
681	-3.715e-004	-1.0659e-003	0.	
682	9.3655e-004	1.3728e-003	0.	
683	-3.7153e-004	1.9343e-003	0.	
684	-9.2793e-004	1.6276e-003	0.	
685	6.1746e-004	-3.6337e-003	0.	
686	-6.1601e-004	3.6334e-003	0.	
687	-1.3749e-003	9.3044e-004	0.	
688	-1.2034e-003	-3.1089e-004	0.	
689	-9.2801e-004	-1.3724e-003	0.	
690	1.187e-003	3.2831e-004	0.	
691	8.9038e-004	1.6467e-003	0.	
692	1.3411e-003	-2.1052e-003	0.	
693	-8.6057e-005	2.3301e-003	0.	
694	1.136e-003	2.5342e-003	0.	
695	9.4162e-004	2.5215e-003	0.	
696	-1.1293e-003	-2.5464e-003	0.	
697	-9.3697e-004	-2.5225e-003	0.	
698	4.8351e-004	-2.2828e-003	0.	
699	-1.2257e-003	6.9185e-004	0.	
700	1.2298e-003	-6.9997e-004	0.	
701	-1.1992e-003	1.6475e-003	0.	
702	1.004e-003	5.0015e-004	0.	
703	1.1869e-003	-1.6528e-003	0.	
704	-3.5927e-004	2.0668e-003	0.	
705	-1.1924e-003	-1.3313e-003	0.	
706	-1.3749e-003	-1.9715e-003	0.	
707	1.2284e-003	7.195e-004	0.	
708	-1.2231e-003	-7.1675e-004	0.	
709	7.5478e-004	-2.2643e-003	0.	
710	3.9358e-006	-4.9987e-004	0.	
711	3.911e-006	5.0016e-004	0.	
712	-5.6434e-004	2.1764e-003	0.	
713	1.375e-003	-1.9666e-003	0.	
714	1.375e-003	1.9669e-003	0.	
715	7.013e-004	-2.5124e-003	0.	
716	3.6119e-004	-4.1317e-004	0.	
717	1.2079e-003	1.4189e-003	0.	
718	-6.6993e-004	2.5185e-003	0.	
719	5.55e-005	-2.3593e-003	0.	
720	-1.0078e-003	-4.9136e-004	0.	
721	-7.4682e-004	2.2632e-003	0.	
722	-1.2442e-003	-2.2483e-003	0.	
723	-1.3749e-003	1.962e-003	0.	
724	1.004e-003	-4.9986e-004	0.	
725	3.4232e-004	-2.3925e-003	0.	
726	-9.9607e-004	5.0015e-004	0.	
727	-3.7166e-004	-3.3161e-004	0.	
728	6.2319e-004	-1.333e-003	0.	
729	-3.7971e-004	-1.3537e-003	0.	
730	-3.2973e-004	3.729e-004	0.	
731	-6.186e-004	-4.0723e-004	0.	
732	1.219e-003	2.2655e-003	0.	
733	-6.1708e-004	1.3351e-003	0.	
734	-4.9776e-004	7.0261e-008	0.	
735	2.2324e-004	3.7754e-003	0.	
736	3.9202e-004	3.3774e-004	0.	
737	5.0228e-004	9.3589e-008	0.	
738	-2.2154e-004	-3.7758e-003	0.	
739	3.6251e-004	6.289e-004	0.	
740	3.8678e-004	1.357e-003	0.	
741	-2.0214e-004	-3.1243e-003	0.	
742	3.6178e-004	1.6165e-003	0.	
743	2.054e-004	3.1233e-003	0.	
744	6.1305e-004	6.5449e-004	0.	
745	6.5819e-004	-6.1166e-004	0.	
746	1.2812e-003	-2.2174e-003	0.	
747	6.4649e-004	3.7134e-004	0.	
748	6.219e-004	-3.67e-004	0.	
749	-3.8185e-004	-5.9693e-004	0.	
750	5.0226e-004	-9.999e-004	0.	
751	-4.9776e-004	1.0002e-003	0.	
752	-3.7835e-004	1.6467e-003	0.	
753	3.5411e-004	-5.9927e-004	0.	
754	5.0226e-004	1.0001e-003	0.	
755	-5.9126e-004	3.8584e-004	0.	
756	-4.9775e-004	-1.e-003	0.	
757	-6.2929e-004	3.0759e-003	0.	
758	6.3215e-004	-3.076e-003	0.	
759	-3.3351e-004	-1.6209e-003	0.	
760	3.6265e-004	-1.3742e-003	0.	
761	5.0225e-004	2.0001e-003	0.	
762	-4.9774e-004	-1.9999e-003	0.	
763	-1.2775e-003	2.2215e-003	0.	
764	9.4402e-004	2.8417e-003	0.	
765	-6.3831e-004	-1.3837e-003	0.	
766	6.1276e-004	-8.2184e-004	0.	
767	6.3259e-004	1.6227e-003	0.	
768	-3.3331e-004	1.3797e-003	0.	
769	9.655e-004	3.4969e-003	0.	
770	-1.2896e-003	-3.0105e-003	0.	
771	-9.6381e-004	-3.502e-003	0.	
772	-8.6512e-004	-6.4107e-004	0.	
773	1.2665e-003	2.9701e-003	0.	
774	-6.1793e-004	-1.6646e-003	0.	
775	8.222e-004	6.1229e-004	0.	
776	4.0495e-006	1.5002e-003	0.	
777	4.0344e-006	-1.4999e-003	0.	
778	-3.7317e-004	1.767e-004	0.	
779	6.0809e-004	-1.6009e-003	0.	
780	-3.7139e-005	2.4833e-003	0.	
781	1.0079e-003	-2.9004e-003	0.	
782	-9.9601e-004	-1.4999e-003	0.	
783	-6.3148e-004	1.6172e-003	0.	
784	1.0039e-003	-1.4999e-003	0.	
785	-1.005e-003	2.9002e-003	0.	
786	-1.0082e-003	1.5064e-003	0.	
787	2.6025e-004	-2.2507e-003	0.	
788	1.7977e-004	3.7652e-004	0.	
789	-3.8005e-004	-8.3007e-004	0.	
790	6.0513e-004	1.7821e-004	0.	
791	-1.7097e-004	-3.7238e-004	0.	
792	2.3803e-004	2.2355e-003	0.	
793	2.0009e-004	2.322e-003	0.	
794	1.898e-004	-5.9115e-004	0.	
795	4.3094e-004	-2.1656e-003	0.	
796	8.308e-004	-3.8347e-004	0.	
797	-8.642e-004	3.5753e-004	0.	
798	-1.326e-003	2.725e-003	0.	
799	-1.7433e-004	6.1034e-004	0.	
800	1.3496e-003	-1.0458e-003	0.	
801	-3.8874e-004	-1.8246e-003	0.	
802	1.3289e-003	-2.7207e-003	0.	
803	2.3502e-004	-2.516e-003	0.	
804	2.7616e-004	2.7535e-003	0.	
805	-2.7078e-004	-2.7527e-003	0.	
806	-2.32e-004	-2.2406e-003	0.	
807	-1.9024e-004	-2.3443e-003	0.	
808	1.2487e-003	1.7593e-003	0.	
809	-3.7533e-004	1.1718e-003	0.	
810	1.1133e-003	2.8376e-003	0.	
811	6.1964e-004	1.1747e-003	0.	
812	1.6821e-004	1.3829e-003	0.	
813	-1.7462e-004	-1.3969e-003	0.	
814	-8.5279e-004	1.3626e-003	0.	
815	-1.219e-003	-1.6047e-003	0.	
816	8.2274e-004	-1.3925e-003	0.	
817	-1.5164e-004	-2.445e-003	0.	
818	5.7049e-004	-2.1818e-003	0.	
819	-1.2437e-003	-1.7576e-003	0.	
820	1.3247e-003	2.2042e-003	0.	
821	1.2323e-003	1.5846e-003	0.	
822	1.8223e-004	-1.6213e-003	0.	
823	9.8853e-004	1.4679e-003	0.	
824	-1.7465e-004	1.6032e-003	0.	
825	-7.7057e-004	2.8842e-003	0.	
826	1.2411e-003	-1.7596e-003	0.	
827	7.7471e-004	-2.8851e-003	0.	
828	6.1155e-004	-1.8255e-003	0.	
829	-1.3927e-003	2.2244e-003	0.	
830	-1.3652e-003	1.8771e-004	0.	
831	5.0785e-004	4.2745e-004	0.	
832	1.3431e-003	1.814e-004	0.	
833	1.093e-003	4.1609e-003	0.	
834	1.2291e-003	2.3725e-004	0.	
835	1.3923e-003	-2.222e-003	0.	
836	-1.0925e-003	-4.1611e-003	0.	
837	7.7377e-004	1.557e-003	0.	
838	-1.0572e-003	3.0861e-003	0.	
839	1.059e-003	-3.0862e-003	0.	
840	-4.4251e-004	4.5535e-004	0.	
841	1.2421e-004	-6.8789e-004	0.	
842	-8.5744e-004	-1.6436e-003	0.	
843	-1.2431e-003	1.7631e-003	0.	
844	-4.5599e-004	-4.4698e-004	0.	
845	-1.395e-003	-2.2131e-003	0.	
846	1.1901e-003	1.2815e-003	0.	
847	1.1713e-003	-2.3133e-003	0.	
848	-2.3059e-004	2.2512e-003	0.	
849	6.8855e-004	-2.1818e-003	0.	
850	1.236e-003	-1.3806e-003	0.	
851	-6.7248e-004	2.1849e-003	0.	
852	2.515e-004	2.4557e-003	0.	
853	-1.038e-003	-1.6062e-003	0.	
854	-3.5463e-004	2.774e-003	0.	
855	-4.1819e-005	-2.4742e-003	0.	
856	-1.185e-003	2.3062e-003	0.	
857	1.2484e-003	-1.2287e-003	0.	
858	-1.2222e-003	5.3585e-004	0.	
859	3.6312e-004	-2.7822e-003	0.	
860	-2.8531e-004	-2.4615e-003	0.	
861	1.3793e-003	-1.9374e-004	0.	
862	-1.2144e-003	2.5909e-003	0.	
863	1.2305e-003	-5.322e-004	0.	
864	-5.6953e-004	-6.0337e-004	0.	
865	3.1788e-004	-2.1663e-003	0.	
866	4.4467e-004	-1.6192e-003	0.	
867	-1.2011e-003	4.0114e-003	0.	
868	-4.0911e-004	6.1526e-004	0.	
869	1.2219e-003	-2.5915e-003	0.	
870	1.2014e-003	-4.0114e-003	0.	
871	-4.4797e-004	2.1614e-003	0.	
872	-5.8939e-004	5.6735e-004	0.	
873	1.1162e-003	2.3047e-003	0.	
874	2.4129e-004	2.0654e-003	0.	
875	2.4354e-004	1.9435e-003	0.	
876	3.1194e-004	2.0306e-003	0.	
877	3.0489e-004	1.9637e-003	0.	
878	1.7519e-004	2.1783e-003	0.	
879	2.8567e-004	2.1615e-003	0.	
880	2.9482e-004	2.0937e-003	0.	
881	2.2689e-004	2.1809e-003	0.	
882	6.1024e-005	2.2424e-003	0.	
883	9.7923e-005	2.2942e-003	0.	
884	1.8022e-004	2.2268e-003	0.	
885	1.6125e-004	2.27e-003	0.	
886	-6.9951e-005	2.24e-003	0.	
887	3.4406e-005	2.3102e-003	0.	
888	-4.5341e-005	2.29e-003	0.	
889	-1.8167e-004	2.1717e-003	0.	
890	-1.0822e-004	2.2717e-003	0.	
891	-1.8049e-004	2.2323e-003	0.	
892	-2.4354e-004	2.0565e-003	0.	
893	-2.8316e-004	2.1622e-003	0.	
894	-2.8978e-004	2.0925e-003	0.	
895	-2.2544e-004	2.1847e-003	0.	
896	-2.387e-004	1.9257e-003	0.	
897	-3.1068e-004	1.9625e-003	0.	
898	-3.0455e-004	2.0288e-003	0.	
899	-1.6847e-004	1.8153e-003	0.	
900	-2.323e-004	1.7842e-003	0.	
901	-2.8723e-004	1.8291e-003	0.	
902	-2.9123e-004	1.9001e-003	0.	
903	-5.2021e-005	1.7555e-003	0.	
904	-1.8395e-004	1.7401e-003	0.	
905	-8.421e-005	1.7003e-003	0.	
906	-1.4445e-004	1.6904e-003	0.	
907	7.8745e-005	1.7627e-003	0.	
908	-2.0171e-005	1.6867e-003	0.	
909	4.2946e-005	1.689e-003	0.	
910	1.8787e-004	1.8351e-003	0.	
911	2.279e-004	1.7762e-003	0.	
912	1.8106e-004	1.7122e-003	0.	
913	1.0511e-004	1.7096e-003	0.	
914	2.7106e-004	1.8254e-003	0.	
915	2.9213e-004	1.9087e-003	0.	
916	1.2413e-003	2.0654e-003	0.	
917	1.2435e-003	1.9435e-003	0.	
918	1.2904e-003	2.0424e-003	0.	
919	1.3125e-003	1.9834e-003	0.	
920	1.1751e-003	2.1784e-003	0.	
921	1.2733e-003	2.1055e-003	0.	
922	1.2174e-003	2.1959e-003	0.	
923	1.2702e-003	2.1653e-003	0.	
924	1.0609e-003	2.2425e-003	0.	
925	1.1707e-003	2.2418e-003	0.	
926	1.1193e-003	2.2614e-003	0.	
927	9.3005e-004	2.24e-003	0.	
928	1.017e-003	2.3209e-003	0.	
929	9.4325e-004	2.3035e-003	0.	
930	1.0558e-003	2.2773e-003	0.	
931	8.184e-004	2.1718e-003	0.	
932	8.0253e-004	2.2545e-003	0.	
933	8.8044e-004	2.2852e-003	0.	
934	7.5648e-004	2.0566e-003	0.	
935	7.5758e-004	2.207e-003	0.	
936	6.9817e-004	2.1637e-003	0.	
937	7.0187e-004	2.0874e-003	0.	
938	7.6126e-004	1.9258e-003	0.	
939	6.8707e-004	2.0237e-003	0.	
940	6.8931e-004	1.9626e-003	0.	
941	8.3141e-004	1.8154e-003	0.	
942	7.7687e-004	1.7866e-003	0.	
943	7.1209e-004	1.8301e-003	0.	
944	7.0872e-004	1.9002e-003	0.	
945	9.4779e-004	1.7555e-003	0.	
946	8.2517e-004	1.7425e-003	0.	
947	8.8798e-004	1.7122e-003	0.	
948	1.0785e-003	1.7627e-003	0.	
949	1.0685e-003	1.7072e-003	0.	
950	1.0056e-003	1.6674e-003	0.	
951	9.5201e-004	1.6986e-003	0.	
952	1.1878e-003	1.835e-003	0.	
953	1.1306e-003	1.7277e-003	0.	
954	1.1933e-003	1.7754e-003	0.	
955	1.2965e-003	1.8638e-003	0.	
956	1.2997e-003	1.9284e-003	0.	
957	1.2366e-003	1.8246e-003	0.	
958	-7.5871e-004	2.0654e-003	0.	
959	-7.5646e-004	1.9435e-003	0.	
960	-7.0062e-004	2.0387e-003	0.	
961	-6.9743e-004	1.9687e-003	0.	
962	-8.2479e-004	2.1783e-003	0.	
963	-7.1774e-004	2.1018e-003	0.	
964	-7.6553e-004	2.1947e-003	0.	
965	-7.2835e-004	2.1556e-003	0.	
966	-9.3886e-004	2.2424e-003	0.	
967	-8.6501e-004	2.2922e-003	0.	
968	-8.1219e-004	2.2406e-003	0.	
969	-1.0697e-003	2.2401e-003	0.	
970	-9.2845e-004	2.3082e-003	0.	
971	-1.0222e-003	2.3281e-003	0.	
972	-1.0947e-003	2.2781e-003	0.	
973	-1.1815e-003	2.1719e-003	0.	
974	-1.2038e-003	2.2175e-003	0.	
975	-1.1576e-003	2.2598e-003	0.	
976	-1.2435e-003	2.0566e-003	0.	
977	-1.2901e-003	2.1131e-003	0.	
978	-1.2489e-003	2.17e-003	0.	
979	-1.2387e-003	1.9258e-003	0.	
980	-1.305e-003	2.0493e-003	0.	
981	-1.3124e-003	1.9764e-003	0.	
982	-1.1684e-003	1.8153e-003	0.	
983	-1.2869e-003	1.848e-003	0.	
984	-1.2929e-003	1.9139e-003	0.	
985	-1.227e-003	1.8145e-003	0.	
986	-1.0519e-003	1.7555e-003	0.	
987	-1.086e-003	1.7064e-003	0.	
988	-1.1567e-003	1.7125e-003	0.	
989	-1.1786e-003	1.7703e-003	0.	
990	-9.2122e-004	1.7627e-003	0.	
991	-1.022e-003	1.6928e-003	0.	
992	-9.5701e-004	1.689e-003	0.	
993	-8.1213e-004	1.8351e-003	0.	
994	-7.7209e-004	1.7762e-003	0.	
995	-8.1895e-004	1.7122e-003	0.	
996	-8.9488e-004	1.7096e-003	0.	
997	-7.2893e-004	1.8254e-003	0.	
998	-7.1019e-004	1.9137e-003	0.	
999	2.4129e-004	1.0654e-003	0.	
1000	2.4353e-004	9.4351e-004	0.	
1001	3.0474e-004	9.6391e-004	0.	
1002	3.1194e-004	1.0306e-003	0.	
1003	1.7519e-004	1.1783e-003	0.	
1004	2.3892e-004	1.2124e-003	0.	
1005	2.9472e-004	1.1719e-003	0.	
1006	2.9482e-004	1.0937e-003	0.	
1007	6.1101e-005	1.2424e-003	0.	
1008	1.9225e-004	1.2582e-003	0.	
1009	9.096e-005	1.3009e-003	0.	
1010	1.4531e-004	1.3004e-003	0.	
1011	-6.9726e-005	1.2401e-003	0.	
1012	2.7521e-005	1.3169e-003	0.	
1013	-3.3898e-005	1.3114e-003	0.	
1014	-1.8145e-004	1.172e-003	0.	
1015	-2.1104e-004	1.2353e-003	0.	
1016	-1.6773e-004	1.2914e-003	0.	
1017	-9.6725e-005	1.2931e-003	0.	
1018	-2.4347e-004	1.0568e-003	0.	
1019	-2.5604e-004	1.1878e-003	0.	
1020	-2.9808e-004	1.0876e-003	0.	
1021	-2.9773e-004	1.1452e-003	0.	
1022	-2.3879e-004	9.2598e-004	0.	
1023	-3.1293e-004	1.0239e-003	0.	
1024	-3.1071e-004	9.628e-004	0.	
1025	-1.6862e-004	8.1542e-004	0.	
1026	-2.3892e-004	7.7556e-004	0.	
1027	-2.9595e-004	8.1976e-004	0.	
1028	-2.9134e-004	9.0029e-004	0.	
1029	-5.2144e-005	7.555e-004	0.	
1030	-1.9055e-004	7.3137e-004	0.	
1031	-8.4327e-005	7.0032e-004	0.	
1032	-1.4434e-004	6.9401e-004	0.	
1033	7.8584e-005	7.6267e-004	0.	
1034	-2.0302e-005	6.8666e-004	0.	
1035	4.2808e-005	6.8898e-004	0.	
1036	1.8779e-004	8.3497e-004	0.	
1037	2.278e-004	7.7616e-004	0.	
1038	1.8093e-004	7.1216e-004	0.	
1039	1.0495e-004	7.0956e-004	0.	
1040	2.7105e-004	8.2537e-004	0.	
1041	2.9198e-004	9.0889e-004	0.	
1042	1.2413e-003	1.0654e-003	0.	
1043	1.2435e-003	9.435e-004	0.	
1044	1.3058e-003	1.048e-003	0.	
1045	1.3125e-003	9.6772e-004	0.	
1046	1.1752e-003	1.1784e-003	0.	
1047	1.2724e-003	1.2046e-003	0.	
1048	1.2887e-003	1.1111e-003	0.	
1049	1.2029e-003	1.2039e-003	0.	
1050	1.061e-003	1.2424e-003	0.	
1051	1.0988e-003	1.2898e-003	0.	
1052	1.1562e-003	1.2498e-003	0.	
1053	9.3016e-004	1.24e-003	0.	
1054	1.0354e-003	1.3057e-003	0.	
1055	9.66e-004	1.3114e-003	0.	
1056	8.1841e-004	1.1718e-003	0.	
1057	7.875e-004	1.2485e-003	0.	
1058	8.3563e-004	1.3069e-003	0.	
1059	9.0316e-004	1.2931e-003	0.	
1060	7.5647e-004	1.0565e-003	0.	
1061	7.425e-004	1.2009e-003	0.	
1062	7.0186e-004	1.0874e-003	0.	
1063	6.9969e-004	1.1465e-003	0.	
1064	7.6129e-004	9.2571e-004	0.	
1065	6.8707e-004	1.0237e-003	0.	
1066	6.8932e-004	9.6256e-004	0.	
1067	8.3154e-004	8.1528e-004	0.	
1068	7.6574e-004	7.8406e-004	0.	
1069	7.1163e-004	8.2925e-004	0.	
1070	7.0877e-004	9.0007e-004	0.	
1071	9.4795e-004	7.5548e-004	0.	
1072	8.141e-004	7.3997e-004	0.	
1073	9.1766e-004	7.0133e-004	0.	
1074	8.5398e-004	6.9496e-004	0.	
1075	1.0786e-003	7.6269e-004	0.	
1076	9.8167e-004	6.877e-004	0.	
1077	1.0632e-003	6.9444e-004	0.	
1078	1.1878e-003	8.3498e-004	0.	
1079	1.1253e-003	7.1502e-004	0.	
1080	1.1832e-003	7.5553e-004	0.	
1081	1.2933e-003	8.4265e-004	0.	
1082	1.2997e-003	9.1269e-004	0.	
1083	1.2265e-003	8.0472e-004	0.	
1084	-7.5872e-004	1.0654e-003	0.	
1085	-7.5647e-004	9.435e-004	0.	
1086	-6.951e-004	9.6358e-004	0.	
1087	-6.8805e-004	1.0306e-003	0.	
1088	-8.2487e-004	1.1784e-003	0.	
1089	-7.6158e-004	1.2091e-003	0.	
1090	-7.0636e-004	1.166e-003	0.	
1091	-7.0518e-004	1.0938e-003	0.	
1092	-9.3905e-004	1.2425e-003	0.	
1093	-8.083e-004	1.2549e-003	0.	
1094	-8.6525e-004	1.2903e-003	0.	
1095	-1.0699e-003	1.24e-003	0.	
1096	-9.8333e-004	1.3261e-003	0.	
1097	-1.0638e-003	1.3154e-003	0.	
1098	-9.2871e-004	1.3063e-003	0.	
1099	-1.1816e-003	1.1718e-003	0.	
1100	-1.219e-003	1.2393e-003	0.	
1101	-1.1267e-003	1.2971e-003	0.	
1102	-1.2435e-003	1.0565e-003	0.	
1103	-1.264e-003	1.1918e-003	0.	
1104	-1.2902e-003	1.097e-003	0.	
1105	-1.2387e-003	9.2572e-004	0.	
1106	-1.305e-003	1.0333e-003	0.	
1107	-1.3124e-003	9.6062e-004	0.	
1108	-1.1684e-003	8.1525e-004	0.	
1109	-1.2832e-003	8.2434e-004	0.	
1110	-1.2929e-003	8.9813e-004	0.	
1111	-1.2183e-003	7.7883e-004	0.	
1112	-1.052e-003	7.5546e-004	0.	
1113	-1.0993e-003	6.9842e-004	0.	
1114	-1.1699e-003	7.3472e-004	0.	
1115	-9.2129e-004	7.6272e-004	0.	
1116	-1.0353e-003	6.8482e-004	0.	
1117	-9.5707e-004	6.89e-004	0.	
1118	-8.1218e-004	8.35e-004	0.	
1119	-7.7216e-004	7.7618e-004	0.	
1120	-8.1903e-004	7.122e-004	0.	
1121	-8.9496e-004	7.0961e-004	0.	
1122	-7.2897e-004	8.2534e-004	0.	
1123	-7.0787e-004	9.0853e-004	0.	
1124	2.4129e-004	6.5428e-005	0.	
1125	2.4354e-004	-5.646e-005	0.	
1126	3.0481e-004	-3.6664e-005	0.	
1127	3.1194e-004	3.0576e-005	0.	
1128	1.7513e-004	1.7841e-004	0.	
1129	2.3948e-004	2.0989e-004	0.	
1130	2.937e-004	1.6624e-004	0.	
1131	2.9482e-004	9.3723e-005	0.	
1132	6.0948e-005	2.4246e-004	0.	
1133	1.9274e-004	2.5577e-004	0.	
1134	9.0737e-005	3.0083e-004	0.	
1135	1.5102e-004	2.9729e-004	0.	
1136	-6.9885e-005	2.4003e-004	0.	
1137	2.7283e-005	3.1679e-004	0.	
1138	-3.405e-005	3.1135e-004	0.	
1139	-1.8162e-004	1.718e-004	0.	
1140	-2.1091e-004	2.3693e-004	0.	
1141	-1.7377e-004	2.9215e-004	0.	
1142	-9.6869e-005	2.9306e-004	0.	
1143	-2.4354e-004	5.6451e-005	0.	
1144	-2.5591e-004	1.8936e-004	0.	
1145	-2.9817e-004	8.737e-005	0.	
1146	-2.9673e-004	1.4746e-004	0.	
1147	-2.387e-004	-7.4315e-005	0.	
1148	-3.1294e-004	2.3632e-005	0.	
1149	-3.1068e-004	-3.7478e-005	0.	
1150	-1.6841e-004	-1.8476e-004	0.	
1151	-2.3489e-004	-2.1555e-004	0.	
1152	-2.8858e-004	-1.7113e-004	0.	
1153	-2.9123e-004	-9.9948e-005	0.	
1154	-5.1943e-005	-2.4454e-004	0.	
1155	-1.8649e-004	-2.5967e-004	0.	
1156	-8.417e-005	-2.9976e-004	0.	
1157	-1.4255e-004	-2.9741e-004	0.	
1158	7.8711e-005	-2.3729e-004	0.	
1159	-2.017e-005	-3.1335e-004	0.	
1160	4.2939e-005	-3.11e-004	0.	
1161	1.8784e-004	-1.6497e-004	0.	
1162	2.2785e-004	-2.238e-004	0.	
1163	1.7523e-004	-2.8457e-004	0.	
1164	1.0504e-004	-2.904e-004	0.	
1165	2.7106e-004	-1.7459e-004	0.	
1166	2.9206e-004	-9.1665e-005	0.	
1167	1.2413e-003	6.5424e-005	0.	
1168	1.2435e-003	-5.6475e-005	0.	
1169	1.307e-003	3.2694e-005	0.	
1170	1.3071e-003	-3.2373e-005	0.	
1171	1.1752e-003	1.7835e-004	0.	
1172	1.2899e-003	9.5838e-005	0.	
1173	1.2794e-003	1.5384e-004	0.	
1174	1.2224e-003	1.8177e-004	0.	
1175	1.0611e-003	2.4242e-004	0.	
1176	1.0944e-003	2.8914e-004	0.	
1177	1.1547e-003	2.7315e-004	0.	
1178	1.1757e-003	2.2762e-004	0.	
1179	9.3027e-004	2.4008e-004	0.	
1180	1.0309e-003	3.0513e-004	0.	
1181	9.661e-004	3.1136e-004	0.	
1182	8.1847e-004	1.7189e-004	0.	
1183	7.8906e-004	2.3505e-004	0.	
1184	8.3184e-004	2.9158e-004	0.	
1185	9.0327e-004	2.9311e-004	0.	
1186	7.5647e-004	5.6515e-005	0.	
1187	7.4401e-004	1.8747e-004	0.	
1188	7.0187e-004	8.7426e-005	0.	
1189	6.9245e-004	1.4826e-004	0.	
1190	7.613e-004	-7.4321e-005	0.	
1191	6.8707e-004	2.3656e-005	0.	
1192	6.8933e-004	-3.7449e-005	0.	
1193	8.3164e-004	-1.8481e-004	0.	
1194	7.667e-004	-2.198e-004	0.	
1195	7.1089e-004	-1.7618e-004	0.	
1196	7.0879e-004	-9.9951e-005	0.	
1197	9.4814e-004	-2.4456e-004	0.	
1198	8.1513e-004	-2.6391e-004	0.	
1199	9.1592e-004	-2.9977e-004	0.	
1200	8.5837e-004	-3.0297e-004	0.	
1201	1.0788e-003	-2.3726e-004	0.	
1202	9.7992e-004	-3.1335e-004	0.	
1203	1.043e-003	-3.11e-004	0.	
1204	1.1879e-003	-1.6495e-004	0.	
1205	1.2257e-003	-2.4798e-004	0.	
1206	1.1719e-003	-2.9692e-004	0.	
1207	1.1051e-003	-2.9038e-004	0.	
1208	1.2689e-003	-1.9881e-004	0.	
1209	1.2944e-003	-8.7389e-005	0.	
1210	1.3019e-003	-1.5188e-004	0.	
1211	-7.5872e-004	6.5463e-005	0.	
1212	-7.5647e-004	-5.6515e-005	0.	
1213	-6.9516e-004	-3.638e-005	0.	
1214	-6.8807e-004	3.0572e-005	0.	
1215	-8.2494e-004	1.7847e-004	0.	
1216	-7.632e-004	2.1573e-004	0.	
1217	-7.0536e-004	1.7198e-004	0.	
1218	-7.0521e-004	9.3751e-005	0.	
1219	-9.3917e-004	2.4249e-004	0.	
1220	-8.0997e-004	2.6161e-004	0.	
